time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-995.20400	78.06480	-217.69900	108.33400	-11.72650	214.30600	-98.97740	59.89860	-193.39600	95.12750	11.32350	180.27700	-80.76640	-27.58350	-168.00500	73.26290	97.71640	124.29600	-45.09940
-995.10400	78.06360	-217.67700	108.32400	-11.72780	214.30900	-98.97900	59.89980	-193.37800	95.11920	11.32220	180.28100	-80.76860	-27.57350	-167.99200	73.25830	97.71750	124.30300	-45.10230
-995.00400	78.06240	-217.65500	108.31300	-11.72900	214.31200	-98.98070	59.90090	-193.35900	95.11100	11.32080	180.28600	-80.77080	-27.56350	-167.97900	73.25370	97.71860	124.31000	-45.10530
-994.90400	78.06120	-217.63300	108.30300	-11.73020	214.31600	-98.98240	59.90210	-193.34100	95.10270	11.31940	180.29000	-80.77300	-27.55350	-167.96700	73.24910	97.71970	124.31700	-45.10820
-994.80400	78.06000	-217.61100	108.29300	-11.73140	214.31900	-98.98410	59.90330	-193.32200	95.09440	11.31800	180.29500	-80.77520	-27.54350	-167.95400	73.24440	97.72080	124.32300	-45.11110
-994.70400	78.05880	-217.58900	108.28300	-11.73270	214.32300	-98.98580	59.90440	-193.30400	95.08620	11.31660	180.29900	-80.77740	-27.53350	-167.94100	73.23980	97.72200	124.33000	-45.11410
-994.60400	78.05760	-217.56700	108.27300	-11.73390	214.32600	-98.98740	59.90560	-193.28600	95.07790	11.31520	180.30400	-80.77960	-27.52350	-167.92800	73.23520	97.72310	124.33700	-45.11700
-994.50400	78.05640	-217.54600	108.26300	-11.73510	214.32900	-98.98910	59.90670	-193.26700	95.06960	11.31390	180.30800	-80.78180	-27.51350	-167.91600	73.23060	97.72420	124.34300	-45.11990
-994.40400	78.05520	-217.52400	108.25300	-11.73630	214.33300	-98.99080	59.90790	-193.24900	95.06140	11.31250	180.31300	-80.78400	-27.50350	-167.90300	73.22600	97.72530	124.35000	-45.12290
-994.30400	78.05400	-217.50200	108.24300	-11.73760	214.33600	-98.99250	59.90900	-193.23000	95.05310	11.31110	180.31700	-80.78620	-27.49350	-167.89000	73.22140	97.72640	124.35700	-45.12580
-994.20400	78.05280	-217.48000	108.23200	-11.73880	214.33900	-98.99420	59.91020	-193.21200	95.04480	11.30970	180.32100	-80.78840	-27.48350	-167.87700	73.21680	97.72750	124.36400	-45.12870
-994.10400	78.05160	-217.45800	108.22200	-11.74000	214.34300	-98.99590	59.91140	-193.19300	95.03660	11.30830	180.32600	-80.79060	-27.47350	-167.86500	73.21220	97.72860	124.37000	-45.13170
-994.00400	78.05040	-217.43600	108.21200	-11.74130	214.34600	-98.99760	59.91250	-193.17500	95.02830	11.30690	180.33000	-80.79280	-27.46350	-167.85200	73.20760	97.72970	124.37700	-45.13460
-993.90400	78.04920	-217.41400	108.20200	-11.74250	214.35000	-98.99920	59.91370	-193.15600	95.02010	11.30550	180.33500	-80.79500	-27.45350	-167.83900	73.20300	97.73080	124.38400	-45.13760
-993.80400	78.04800	-217.39200	108.19200	-11.74370	214.35300	-99.00090	59.91480	-193.13800	95.01180	11.30420	180.33900	-80.79720	-27.44360	-167.82700	73.19830	97.73190	124.39100	-45.14050
-993.70400	78.04680	-217.37000	108.18200	-11.74490	214.35600	-99.00260	59.91600	-193.12000	95.00350	11.30280	180.34400	-80.79940	-27.43360	-167.81400	73.19370	97.73300	124.39700	-45.14340
-993.60400	78.04560	-217.34800	108.17200	-11.74620	214.36000	-99.00430	59.91710	-193.10100	94.99520	11.30140	180.34800	-80.80160	-27.42360	-167.80100	73.18910	97.73410	124.40400	-45.14640
-993.50400	78.04430	-217.32600	108.16200	-11.74740	214.36300	-99.00600	59.91830	-193.08300	94.98700	11.30000	180.35300	-80.80380	-27.41360	-167.78800	73.18450	97.73520	124.41100	-45.14930
-993.40400	78.04320	-217.30400	108.15100	-11.74860	214.36700	-99.00770	59.91940	-193.06400	94.97870	11.29860	180.35700	-80.80600	-27.40360	-167.77600	73.17990	97.73630	124.41700	-45.15220
-993.30500	78.04190	-217.28200	108.14100	-11.74990	214.37000	-99.00930	59.92060	-193.04600	94.97050	11.29720	180.36200	-80.80820	-27.39360	-167.76300	73.17530	97.73740	124.42400	-45.15520
-993.20500	78.04070	-217.26100	108.13100	-11.75110	214.37300	-99.01100	59.92180	-193.02700	94.96220	11.29580	180.36600	-80.81040	-27.38360	-167.75000	73.17060	97.73850	124.43100	-45.15810
-993.10500	78.03950	-217.23900	108.12100	-11.75230	214.37700	-99.01270	59.92290	-193.00900	94.95390	11.29440	180.37100	-80.81260	-27.37360	-167.73800	73.16600	97.73960	124.43800	-45.16110
-993.00500	78.03830	-217.21700	108.11100	-11.75360	214.38000	-99.01440	59.92410	-192.99100	94.94570	11.29310	180.37500	-80.81480	-27.36360	-167.72500	73.16140	97.74070	124.44400	-45.16400
-992.90500	78.03710	-217.19500	108.10100	-11.75480	214.38300	-99.01610	59.92520	-192.97200	94.93740	11.29170	180.38000	-80.81700	-27.35360	-167.71200	73.15680	97.74180	124.45100	-45.16690
-992.80500	78.03590	-217.17300	108.09100	-11.75600	214.38700	-99.01780	59.92640	-192.95400	94.92910	11.29030	180.38400	-80.81920	-27.34360	-167.69900	73.15210	97.74290	124.45800	-45.16990
-992.70500	78.03470	-217.15100	108.08100	-11.75730	214.39000	-99.01950	59.92750	-192.93500	94.92090	11.28890	180.38900	-80.82140	-27.33360	-167.68700	73.14750	97.74400	124.46500	-45.17280
-992.60500	78.03350	-217.12900	108.07000	-11.75850	214.39400	-99.02110	59.92870	-192.91700	94.91260	11.28750	180.39300	-80.82360	-27.32360	-167.67400	73.14290	97.74510	124.47100	-45.17580
-992.50500	78.03230	-217.10700	108.06000	-11.75970	214.39700	-99.02280	59.92990	-192.89800	94.90430	11.28610	180.39800	-80.82580	-27.31360	-167.66100	73.13830	97.74620	124.47800	-45.17870
-992.40500	78.03110	-217.08500	108.05000	-11.76100	214.40000	-99.02450	59.93100	-192.88000	94.89610	11.28470	180.40200	-80.82800	-27.30360	-167.64900	73.13360	97.74730	124.48500	-45.18170
-992.30500	78.02990	-217.06300	108.04000	-11.76220	214.40400	-99.02620	59.93220	-192.86100	94.88780	11.28330	180.40700	-80.83020	-27.29360	-167.63600	73.12900	97.74840	124.49200	-45.18460
-992.20500	78.02870	-217.04100	108.03000	-11.76340	214.40700	-99.02790	59.93330	-192.84300	94.87950	11.28190	180.41100	-80.83240	-27.28360	-167.62300	73.12440	97.74950	124.49800	-45.18760
-992.10500	78.02750	-217.01900	108.02000	-11.76470	214.41100	-99.02960	59.93450	-192.82500	94.87130	11.28050	180.41500	-80.83460	-27.27360	-167.61000	73.11980	97.75060	124.50500	-45.19050
-992.00500	78.02630	-216.99700	108.01000	-11.76590	214.41400	-99.03130	59.93560	-192.80600	94.86300	11.27910	180.42000	-80.83690	-27.26360	-167.59800	73.11510	97.75170	124.51200	-45.19350
-991.90500	78.02510	-216.97500	108.00000	-11.76710	214.41700	-99.03300	59.93680	-192.78800	94.85470	11.27770	180.42400	-80.83910	-27.25360	-167.58500	73.11050	97.75280	124.51900	-45.19640
-991.80500	78.02390	-216.95300	107.98900	-11.76840	214.42100	-99.03470	59.93790	-192.76900	94.84650	11.27630	180.42900	-80.84130	-27.24360	-167.57200	73.10590	97.75390	124.52500	-45.19930
-991.70500	78.02270	-216.93100	107.97900	-11.76960	214.42400	-99.03630	59.93910	-192.75100	94.83820	11.27500	180.43300	-80.84350	-27.23360	-167.55900	73.10130	97.75500	124.53200	-45.20230
-991.60500	78.02150	-216.91000	107.96900	-11.77080	214.42700	-99.03800	59.94030	-192.73200	94.82990	11.27360	180.43800	-80.84570	-27.22360	-167.54700	73.09660	97.75610	124.53900	-45.20520
-991.50500	78.02030	-216.88800	107.95900	-11.77210	214.43100	-99.03970	59.94140	-192.71400	94.82170	11.27220	180.44200	-80.84790	-27.21360	-167.53400	73.09200	97.75720	124.54600	-45.20820
-991.40500	78.01910	-216.86600	107.94900	-11.77330	214.43400	-99.04140	59.94260	-192.69500	94.81340	11.27080	180.44700	-80.85010	-27.20360	-167.52100	73.08740	97.75830	124.55200	-45.21110
-991.30500	78.01790	-216.84400	107.93900	-11.77460	214.43800	-99.04310	59.94370	-192.67700	94.80510	11.26940	180.45100	-80.85230	-27.19370	-167.50800	73.08280	97.75940	124.55900	-45.21410
-991.20500	78.01670	-216.82200	107.92900	-11.77580	214.44100	-99.04480	59.94490	-192.65900	94.79690	11.26800	180.45600	-80.85450	-27.18370	-167.49600	73.07810	97.76050	124.56600	-45.21700
-991.10500	78.01550	-216.80000	107.91900	-11.77700	214.44400	-99.04650	59.94600	-192.64000	94.78860	11.26660	180.46000	-80.85670	-27.17370	-167.48300	73.07350	97.76160	124.57300	-45.22000
-991.00500	78.01430	-216.77800	107.90800	-11.77830	214.44800	-99.04820	59.94720	-192.62200	94.78030	11.26520	180.46500	-80.85890	-27.16370	-167.47000	73.06890	97.76260	124.58000	-45.22290
-990.90500	78.01310	-216.75600	107.89800	-11.77950	214.45100	-99.04990	59.94830	-192.60300	94.77210	11.26380	180.46900	-80.86110	-27.15370	-167.45700	73.06430	97.76370	124.58600	-45.22590
-990.80500	78.01190	-216.73400	107.88800	-11.78080	214.45500	-99.05160	59.94950	-192.58500	94.76380	11.26240	180.47400	-80.86330	-27.14370	-167.44500	73.05960	97.76480	124.59300	-45.22890
-990.70500	78.01070	-216.71200	107.87800	-11.78200	214.45800	-99.05330	59.95060	-192.56600	94.75550	11.26100	180.47800	-80.86560	-27.13370	-167.43200	73.05500	97.76590	124.60000	-45.23180
-990.60500	78.00950	-216.69000	107.86800	-11.78320	214.46100	-99.05500	59.95180	-192.54800	94.74730	11.25960	180.48300	-80.86780	-27.12370	-167.41900	73.05040	97.76700	124.60700	-45.23480
-990.50500	78.00830	-216.66800	107.85800	-11.78450	214.46500	-99.05670	59.95290	-192.52900	94.73900	11.25820	180.48700	-80.87000	-27.11370	-167.40600	73.04580	97.76810	124.61300	-45.23770
-990.40500	78.00710	-216.64600	107.84800	-11.78570	214.46800	-99.05840	59.95410	-192.51100	94.73080	11.25680	180.49200	-80.87220	-27.10370	-167.39400	73.04110	97.76920	124.62000	-45.24070
-990.30500	78.00590	-216.62400	107.83800	-11.78700	214.47200	-99.06010	59.95520	-192.49200	94.72250	11.25540	180.49600	-80.87440	-27.09370	-167.38100	73.03650	97.77030	124.62700	-45.24360
-990.20500	78.00460	-216.60200	107.82700	-11.78820	214.47500	-99.06170	59.95640	-192.47400	94.71420	11.25400	180.50100	-80.87660	-27.08370	-167.36800	73.03190	97.77140	124.63400	-45.24660
-990.10500	78.00340	-216.58000	107.81700	-11.78940	214.47800	-99.06340	59.95750	-192.45500	94.70600	11.25260	180.50500	-80.87880	-27.07370	-167.35500	73.02730	97.77250	124.64000	-45.24950
-990.00500	78.00220	-216.55900	107.80700	-11.79070	214.48200	-99.06510	59.95870	-192.43700	94.69770	11.25120	180.51000	-80.88100	-27.06370	-167.34300	73.02260	97.77360	124.64700	-45.25250
-989.90500	78.00100	-216.53700	107.79700	-11.79190	214.48500	-99.06680	59.95980	-192.41800	94.68940	11.24980	180.51400	-80.88330	-27.05370	-167.33000	73.01800	97.77470	124.65400	-45.25550
-989.80500	77.99980	-216.51500	107.78700	-11.79320	214.48900	-99.06850	59.96100	-192.40000	94.68120	11.24840	180.51900	-80.88550	-27.04370	-167.31700	73.01340	97.77580	124.66100	-45.25840
-989.70500	77.99860	-216.49300	107.77700	-11.79440	214.49200	-99.07020	59.96210	-192.38100	94.67290	11.24700	180.52300	-80.88770	-27.03370	-167.30400	73.00880	97.77690	124.66800	-45.26140
-989.60500	77.99740	-216.47100	107.76700	-11.79560	214.49500	-99.07190	59.96330	-192.36300	94.66460	11.24560	180.52800	-80.88990	-27.02370	-167.29200	73.00410	97.77800	124.67400	-45.26430
-989.50500	77.99620	-216.44900	107.75700	-11.79690	214.49900	-99.07360	59.96440	-192.34500	94.65640	11.24420	180.53200	-80.89210	-27.01370	-167.27900	72.99950	97.77910	124.68100	-45.26730
-989.40500	77.99500	-216.42700	107.74600	-11.79810	214.50200	-99.07530	59.96560	-192.32600	94.64810	11.24280	180.53700	-80.89430	-27.00370	-167.26600	72.99490	97.78020	124.68800	-45.27020
-989.30500	77.99380	-216.40500	107.73600	-11.79940	214.50600	-99.07700	59.96670	-192.30800	94.63980	11.24140	180.54100	-80.89660	-26.99370	-167.25300	72.99030	97.78130	124.69500	-45.27320
-989.20600	77.99260	-216.38300	107.72600	-11.80060	214.50900	-99.07870	59.96790	-192.28900	94.63160	11.24000	180.54600	-80.89880	-26.98370	-167.24100	72.98560	97.78240	124.70200	-45.27620
-989.10600	77.99140	-216.36100	107.71600	-11.80190	214.51200	-99.08040	59.96900	-192.27100	94.62330	11.23860	180.55000	-80.90100	-26.97370	-167.22800	72.98100	97.78350	124.70800	-45.27910
-989.00600	77.99020	-216.33900	107.70600	-11.80310	214.51600	-99.08210	59.97020	-192.25200	94.61500	11.23720	180.55500	-80.90320	-26.96370	-167.21500	72.97640	97.78460	124.71500	-45.28210
-988.90600	77.98900	-216.31700	107.69600	-11.80440	214.51900	-99.08380	59.97130	-192.23400	94.60670	11.23580	180.55900	-80.90540	-26.95370	-167.20200	72.97180	97.78570	124.72200	-45.28510
-988.80600	77.98780	-216.29500	107.68600	-11.80560	214.52300	-99.08550	59.97250	-192.21500	94.59840	11.23430	180.56400	-80.90760	-26.94370	-167.19000	72.96710	97.78680	124.72900	-45.28800
-988.70600	77.98660	-216.27300	107.67600	-11.80680	214.52600	-99.08720	59.97360	-192.19700	94.59010	11.23290	180.56800	-80.90980	-26.93370	-167.17700	72.96250	97.78790	124.73500	-45.29100
-988.60600	77.98540	-216.25100	107.66500	-11.80810	214.53000	-99.08890	59.97470	-192.17800	94.58190	11.23150	180.57300	-80.91210	-26.92370	-167.16400	72.95790	97.78900	124.74200	-45.29390
-988.50600	77.98420	-216.22900	107.65500	-11.80930	214.53300	-99.09060	59.97590	-192.16000	94.57360	11.23010	180.57700	-80.91430	-26.91370	-167.15100	72.95330	97.79010	124.74900	-45.29690
-988.40600	77.98300	-216.20800	107.64500	-11.81060	214.53600	-99.09230	59.97700	-192.14100	94.56530	11.22870	180.58200	-80.91650	-26.90370	-167.13900	72.94860	97.79120	124.75600	-45.29990
-988.30600	77.98180	-216.18600	107.63500	-11.81180	214.54000	-99.09400	59.97820	-192.12300	94.55700	11.22730	180.58600	-80.91870	-26.89370	-167.12600	72.94400	97.79230	124.76300	-45.30280
-988.20600	77.98060	-216.16400	107.62500	-11.81310	214.54300	-99.09570	59.97930	-192.10400	94.54870	11.22590	180.59100	-80.92090	-26.88370	-167.11300	72.93940	97.79340	124.76900	-45.30580
-988.10600	77.97940	-216.14200	107.61500	-11.81430	214.54700	-99.09740	59.98050	-192.08600	94.54050	11.22450	180.59500	-80.92310	-26.87370	-167.10000	72.93470	97.79440	124.77600	-45.30880
-988.00600	77.97820	-216.12000	107.60500	-11.81560	214.55000	-99.09910	59.98160	-192.06800	94.53220	11.22310	180.60000	-80.92540	-26.86370	-167.08800	72.93010	97.79550	124.78300	-45.31170
-987.90600	77.97700	-216.09800	107.59400	-11.81680	214.55300	-99.10080	59.98280	-192.04900	94.52390	11.22170	180.60400	-80.92760	-26.85370	-167.07500	72.92540	97.79660	124.79000	-45.31470
-987.80600	77.97580	-216.07600	107.58400	-11.81810	214.55700	-99.10250	59.98390	-192.03100	94.51560	11.22030	180.60900	-80.92980	-26.84370	-167.06200	72.92080	97.79770	124.79700	-45.31770
-987.70600	77.97460	-216.05400	107.57400	-11.81930	214.56000	-99.10420	59.98510	-192.01200	94.50730	11.21890	180.61300	-80.93200	-26.83370	-167.04900	72.91610	97.79880	124.80300	-45.32060
-987.60600	77.97340	-216.03200	107.56400	-11.82060	214.56400	-99.10590	59.98620	-191.99400	94.49910	11.21740	180.61800	-80.93430	-26.82360	-167.03700	72.91150	97.79990	124.81000	-45.32360
-987.50600	77.97220	-216.01000	107.55400	-11.82180	214.56700	-99.10760	59.98740	-191.97500	94.49080	11.21600	180.62200	-80.93650	-26.81360	-167.02400	72.90690	97.80100	124.81700	-45.32660
-987.40600	77.97100	-215.98800	107.54400	-11.82310	214.57100	-99.10930	59.98850	-191.95700	94.48250	11.21460	180.62700	-80.93870	-26.80360	-167.01100	72.90220	97.80210	124.82400	-45.32960
-987.30600	77.96980	-215.96600	107.53400	-11.82430	214.57400	-99.11100	59.98970	-191.93800	94.47420	11.21320	180.63100	-80.94090	-26.79360	-166.99800	72.89760	97.80320	124.83100	-45.33250
-987.20600	77.96860	-215.94400	107.52300	-11.82560	214.57700	-99.11270	59.99080	-191.92000	94.46590	11.21180	180.63600	-80.94320	-26.78360	-166.98600	72.89290	97.80430	124.83700	-45.33550
-987.10600	77.96740	-215.92200	107.51300	-11.82680	214.58100	-99.11440	59.99200	-191.90100	94.45760	11.21040	180.64000	-80.94540	-26.77360	-166.97300	72.88830	97.80540	124.84400	-45.33850
-987.00600	77.96610	-215.90000	107.50300	-11.82810	214.58400	-99.11610	59.99310	-191.88300	94.44940	11.20900	180.64500	-80.94760	-26.76360	-166.96000	72.88370	97.80640	124.85100	-45.34140
-986.90600	77.96490	-215.87800	107.49300	-11.82930	214.58800	-99.11780	59.99430	-191.86400	94.44110	11.20760	180.65000	-80.94980	-26.75360	-166.94700	72.87900	97.80750	124.85800	-45.34440
