time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	68.08250	-208.24500	119.72500	-0.33389	202.84700	-113.11100	49.62230	-183.13500	104.74300	23.06390	167.25000	-92.02080	-38.18340	-154.90600	84.33430	107.49000	108.10300	-54.55400
-999.90300	68.08250	-208.22500	119.71300	-0.33504	202.85000	-113.11300	49.62460	-183.11800	104.73400	23.06270	167.25500	-92.02350	-38.17240	-154.89500	84.32870	107.49200	108.10900	-54.55770
-999.80300	68.08240	-208.20400	119.70200	-0.33618	202.85300	-113.11500	49.62700	-183.10100	104.72500	23.06140	167.25900	-92.02610	-38.16140	-154.88300	84.32310	107.49400	108.11600	-54.56140
-999.70300	68.08240	-208.18300	119.69000	-0.33733	202.85700	-113.11700	49.62930	-183.08400	104.71500	23.06020	167.26400	-92.02880	-38.15040	-154.87200	84.31750	107.49500	108.12300	-54.56500
-999.60300	68.08240	-208.16200	119.67900	-0.33847	202.86000	-113.11900	49.63170	-183.06700	104.70600	23.05890	167.26900	-92.03140	-38.13940	-154.86100	84.31190	107.49700	108.13000	-54.56870
-999.50300	68.08230	-208.14200	119.66700	-0.33962	202.86400	-113.12100	49.63410	-183.05000	104.69600	23.05760	167.27300	-92.03410	-38.12840	-154.85000	84.30640	107.49900	108.13600	-54.57230
-999.40300	68.08230	-208.12100	119.65600	-0.34076	202.86700	-113.12300	49.63640	-183.03300	104.68700	23.05640	167.27800	-92.03670	-38.11750	-154.83900	84.30080	107.50000	108.14300	-54.57600
-999.30300	68.08230	-208.10000	119.64400	-0.34191	202.87100	-113.12500	49.63880	-183.01600	104.67800	23.05510	167.28300	-92.03940	-38.10650	-154.82800	84.29520	107.50200	108.15000	-54.57960
-999.20300	68.08230	-208.07900	119.63200	-0.34305	202.87400	-113.12700	49.64110	-182.99900	104.66800	23.05390	167.28700	-92.04200	-38.09550	-154.81700	84.28960	107.50400	108.15600	-54.58330
-999.10300	68.08220	-208.05900	119.62100	-0.34420	202.87800	-113.12900	49.64350	-182.98100	104.65900	23.05260	167.29200	-92.04470	-38.08450	-154.80600	84.28410	107.50500	108.16300	-54.58700
