time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	71.62040	-211.98900	116.23200	-4.33399	206.88700	-108.56200	53.20120	-187.09500	101.83900	18.97100	171.82300	-88.48500	-34.76560	-159.76300	81.00130	104.18200	113.73300	-51.75930
-999.90300	71.62000	-211.96700	116.22100	-4.33516	206.89100	-108.56400	53.20320	-187.07700	101.83000	18.96970	171.82800	-88.48740	-34.75500	-159.75200	80.99600	104.18400	113.73900	-51.76270
-999.80300	71.61950	-211.94600	116.21000	-4.33633	206.89400	-108.56600	53.20510	-187.06000	101.82100	18.96840	171.83200	-88.48990	-34.74430	-159.74000	80.99070	104.18500	113.74600	-51.76610
-999.70300	71.61910	-211.92500	116.19900	-4.33750	206.89800	-108.56800	53.20700	-187.04200	101.81200	18.96710	171.83700	-88.49240	-34.73360	-159.72800	80.98540	104.18700	113.75300	-51.76950
-999.60300	71.61870	-211.90400	116.18800	-4.33867	206.90100	-108.56900	53.20900	-187.02400	101.80300	18.96580	171.84200	-88.49490	-34.72300	-159.71700	80.98010	104.18800	113.75900	-51.77290
-999.50300	71.61820	-211.88300	116.17700	-4.33984	206.90400	-108.57100	53.21090	-187.00700	101.79400	18.96450	171.84600	-88.49740	-34.71230	-159.70500	80.97480	104.18900	113.76600	-51.77630
-999.40300	71.61780	-211.86200	116.16500	-4.34101	206.90800	-108.57300	53.21290	-186.98900	101.78500	18.96320	171.85100	-88.49980	-34.70170	-159.69400	80.96950	104.19100	113.77300	-51.77970
-999.30300	71.61740	-211.84100	116.15400	-4.34218	206.91100	-108.57500	53.21480	-186.97200	101.77600	18.96190	171.85500	-88.50230	-34.69100	-159.68200	80.96420	104.19200	113.78000	-51.78310
-999.20300	71.61690	-211.81900	116.14300	-4.34335	206.91500	-108.57700	53.21670	-186.95400	101.76700	18.96060	171.86000	-88.50480	-34.68040	-159.67000	80.95890	104.19400	113.78600	-51.78650
-999.10300	71.61650	-211.79800	116.13200	-4.34452	206.91800	-108.57900	53.21870	-186.93700	101.75800	18.95930	171.86400	-88.50730	-34.66970	-159.65900	80.95360	104.19500	113.79300	-51.78990
-999.00300	71.61600	-211.77700	116.12100	-4.34569	206.92100	-108.58100	53.22060	-186.91900	101.74900	18.95800	171.86900	-88.50980	-34.65900	-159.64700	80.94830	104.19700	113.80000	-51.79330
-998.90300	71.61560	-211.75600	116.11000	-4.34686	206.92500	-108.58300	53.22250	-186.90200	101.74000	18.95670	171.87300	-88.51230	-34.64840	-159.63500	80.94300	104.19800	113.80600	-51.79670
-998.80300	71.61520	-211.73500	116.09900	-4.34803	206.92800	-108.58400	53.22450	-186.88400	101.73000	18.95540	171.87800	-88.51480	-34.63770	-159.62400	80.93770	104.20000	113.81300	-51.80010
-998.70300	71.61470	-211.71400	116.08800	-4.34920	206.93200	-108.58600	53.22640	-186.86600	101.72100	18.95410	171.88300	-88.51720	-34.62710	-159.61200	80.93240	104.20100	113.82000	-51.80350
-998.60300	71.61430	-211.69200	116.07700	-4.35038	206.93500	-108.58800	53.22840	-186.84900	101.71200	18.95280	171.88700	-88.51970	-34.61640	-159.60100	80.92710	104.20300	113.82700	-51.80690
-998.50300	71.61390	-211.67100	116.06600	-4.35155	206.93900	-108.59000	53.23030	-186.83100	101.70300	18.95150	171.89200	-88.52220	-34.60580	-159.58900	80.92180	104.20400	113.83300	-51.81030
-998.40300	71.61340	-211.65000	116.05400	-4.35272	206.94200	-108.59200	53.23220	-186.81400	101.69400	18.95020	171.89600	-88.52470	-34.59510	-159.57700	80.91650	104.20500	113.84000	-51.81370
-998.30300	71.61300	-211.62900	116.04300	-4.35389	206.94500	-108.59400	53.23420	-186.79600	101.68500	18.94890	171.90100	-88.52720	-34.58450	-159.56600	80.91120	104.20700	113.84700	-51.81710
-998.20300	71.61250	-211.60800	116.03200	-4.35507	206.94900	-108.59600	53.23610	-186.77800	101.67600	18.94760	171.90500	-88.52970	-34.57380	-159.55400	80.90590	104.20800	113.85300	-51.82050
-998.10300	71.61210	-211.58700	116.02100	-4.35624	206.95200	-108.59800	53.23800	-186.76100	101.66700	18.94630	171.91000	-88.53210	-34.56310	-159.54200	80.90060	104.21000	113.86000	-51.82390
-998.00300	71.61160	-211.56600	116.01000	-4.35742	206.95600	-108.59900	53.24000	-186.74300	101.65800	18.94500	171.91500	-88.53460	-34.55250	-159.53100	80.89530	104.21100	113.86700	-51.82730
