time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-14.16690	-208.83400	6.31761	68.04160	178.75800	35.69060	-26.21290	-159.09200	-6.52172	79.73710	100.52700	50.55510	-82.90290	-63.21180	-55.87090	85.42440	-56.09690	67.28240
-999.90300	-14.15990	-208.81600	6.32126	68.04190	178.76400	35.69040	-26.20470	-159.08200	-6.51655	79.73870	100.53600	50.55540	-82.89410	-63.21750	-55.86400	85.43710	-56.08720	67.29100
-999.80300	-14.15300	-208.79700	6.32491	68.04230	178.76900	35.69020	-26.19660	-159.07100	-6.51138	79.74020	100.54500	50.55580	-82.88540	-63.22320	-55.85720	85.44990	-56.07740	67.29960
-999.70300	-14.14600	-208.77900	6.32857	68.04260	178.77500	35.69000	-26.18840	-159.06100	-6.50621	79.74170	100.55500	50.55620	-82.87670	-63.22900	-55.85030	85.46260	-56.06770	67.30820
-999.60300	-14.13900	-208.76100	6.33222	68.04290	178.78100	35.68980	-26.18030	-159.05100	-6.50104	79.74330	100.56400	50.55660	-82.86790	-63.23470	-55.84340	85.47540	-56.05800	67.31680
-999.50300	-14.13210	-208.74300	6.33587	68.04330	178.78600	35.68960	-26.17210	-159.04000	-6.49587	79.74480	100.57300	50.55700	-82.85920	-63.24040	-55.83650	85.48820	-56.04820	67.32540
-999.40300	-14.12510	-208.72400	6.33952	68.04360	178.79200	35.68940	-26.16400	-159.03000	-6.49070	79.74630	100.58300	50.55740	-82.85040	-63.24620	-55.82960	85.50090	-56.03850	67.33400
-999.30300	-14.11820	-208.70600	6.34317	68.04390	178.79800	35.68920	-26.15580	-159.02000	-6.48553	79.74790	100.59200	50.55770	-82.84170	-63.25190	-55.82270	85.51370	-56.02880	67.34260
-999.20300	-14.11120	-208.68800	6.34682	68.04430	178.80300	35.68890	-26.14760	-159.01000	-6.48036	79.74940	100.60200	50.55810	-82.83290	-63.25760	-55.81590	85.52650	-56.01900	67.35120
-999.10300	-14.10420	-208.66900	6.35047	68.04460	178.80900	35.68870	-26.13950	-158.99900	-6.47519	79.75100	100.61100	50.55850	-82.82420	-63.26340	-55.80900	85.53920	-56.00930	67.35980
-999.00300	-14.09730	-208.65100	6.35412	68.04490	178.81500	35.68850	-26.13130	-158.98900	-6.47002	79.75250	100.62000	50.55890	-82.81540	-63.26910	-55.80210	85.55200	-55.99950	67.36840
-998.90300	-14.09030	-208.63300	6.35777	68.04530	178.82000	35.68830	-26.12320	-158.97900	-6.46484	79.75400	100.63000	50.55930	-82.80670	-63.27480	-55.79520	85.56470	-55.98980	67.37700
-998.80300	-14.08340	-208.61500	6.36142	68.04560	178.82600	35.68810	-26.11500	-158.96800	-6.45967	79.75560	100.63900	50.55960	-82.79790	-63.28050	-55.78830	85.57750	-55.98000	67.38560
-998.70300	-14.07640	-208.59600	6.36507	68.04590	178.83200	35.68790	-26.10690	-158.95800	-6.45450	79.75710	100.64800	50.56000	-82.78920	-63.28630	-55.78140	85.59030	-55.97020	67.39420
-998.60300	-14.06940	-208.57800	6.36872	68.04630	178.83700	35.68770	-26.09870	-158.94800	-6.44933	79.75860	100.65800	50.56040	-82.78040	-63.29200	-55.77450	85.60300	-55.96050	67.40280
-998.50300	-14.06250	-208.56000	6.37237	68.04660	178.84300	35.68750	-26.09050	-158.93800	-6.44416	79.76020	100.66700	50.56080	-82.77170	-63.29770	-55.76760	85.61580	-55.95070	67.41140
-998.40300	-14.05550	-208.54100	6.37602	68.04700	178.84900	35.68730	-26.08240	-158.92700	-6.43899	79.76170	100.67600	50.56120	-82.76290	-63.30340	-55.76070	85.62860	-55.94090	67.42000
-998.30300	-14.04860	-208.52300	6.37966	68.04730	178.85400	35.68710	-26.07420	-158.91700	-6.43382	79.76320	100.68600	50.56150	-82.75420	-63.30920	-55.75380	85.64140	-55.93120	67.42860
-998.20300	-14.04160	-208.50500	6.38331	68.04760	178.86000	35.68690	-26.06610	-158.90700	-6.42865	79.76480	100.69500	50.56190	-82.74540	-63.31490	-55.74690	85.65410	-55.92140	67.43720
-998.10300	-14.03470	-208.48700	6.38696	68.04800	178.86600	35.68660	-26.05790	-158.89600	-6.42348	79.76630	100.70500	50.56230	-82.73660	-63.32060	-55.74000	85.66690	-55.91160	67.44580
-998.00300	-14.02770	-208.46800	6.39061	68.04830	178.87200	35.68640	-26.04980	-158.88600	-6.41831	79.76790	100.71400	50.56270	-82.72790	-63.32630	-55.73310	85.67970	-55.90190	67.45440
-997.90300	-14.02070	-208.45000	6.39426	68.04860	178.87700	35.68620	-26.04160	-158.87600	-6.41314	79.76940	100.72300	50.56310	-82.71910	-63.33200	-55.72620	85.69240	-55.89210	67.46300
-997.80300	-14.01380	-208.43200	6.39791	68.04900	178.88300	35.68600	-26.03350	-158.86500	-6.40796	79.77090	100.73300	50.56340	-82.71040	-63.33770	-55.71930	85.70520	-55.88230	67.47160
-997.70300	-14.00680	-208.41400	6.40156	68.04930	178.88900	35.68580	-26.02530	-158.85500	-6.40279	79.77250	100.74200	50.56380	-82.70160	-63.34350	-55.71240	85.71800	-55.87250	67.48020
-997.60300	-13.99990	-208.39500	6.40521	68.04960	178.89400	35.68560	-26.01710	-158.84500	-6.39762	79.77400	100.75100	50.56420	-82.69280	-63.34920	-55.70550	85.73080	-55.86270	67.48880
-997.50300	-13.99290	-208.37700	6.40886	68.05000	178.90000	35.68540	-26.00900	-158.83500	-6.39245	79.77550	100.76100	50.56460	-82.68410	-63.35490	-55.69860	85.74350	-55.85290	67.49740
-997.40400	-13.98590	-208.35900	6.41251	68.05030	178.90600	35.68520	-26.00080	-158.82400	-6.38728	79.77710	100.77000	50.56490	-82.67530	-63.36060	-55.69170	85.75630	-55.84310	67.50600
