time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-16.24780	-205.64300	-1.22824	69.87390	173.87400	44.10210	-27.70460	-155.20600	-12.77280	80.59820	93.89330	56.69890	-81.53900	-57.54420	-59.40670	81.86270	-63.73990	66.28180
-999.90300	-16.24060	-205.62600	-1.22373	69.87430	173.88000	44.10210	-27.69630	-155.19600	-12.76700	80.59990	93.90290	56.69970	-81.53070	-57.55070	-59.39990	81.87590	-63.73060	66.29140
-999.80300	-16.23350	-205.60800	-1.21922	69.87470	173.88600	44.10210	-27.68810	-155.18700	-12.76120	80.60160	93.91260	56.70050	-81.52230	-57.55730	-59.39310	81.88920	-63.72120	66.30110
-999.70300	-16.22630	-205.59000	-1.21471	69.87520	173.89200	44.10210	-27.67980	-155.17700	-12.75540	80.60340	93.92220	56.70130	-81.51390	-57.56380	-59.38630	81.90250	-63.71180	66.31080
-999.60300	-16.21920	-205.57200	-1.21020	69.87560	173.89800	44.10210	-27.67160	-155.16700	-12.74960	80.60510	93.93190	56.70210	-81.50550	-57.57030	-59.37960	81.91570	-63.70250	66.32040
-999.50300	-16.21200	-205.55400	-1.20569	69.87600	173.90400	44.10210	-27.66330	-155.15800	-12.74380	80.60680	93.94150	56.70290	-81.49720	-57.57680	-59.37280	81.92900	-63.69310	66.33010
-999.40300	-16.20490	-205.53700	-1.20118	69.87640	173.90900	44.10210	-27.65510	-155.14800	-12.73800	80.60850	93.95120	56.70370	-81.48880	-57.58330	-59.36600	81.94220	-63.68370	66.33970
-999.30300	-16.19770	-205.51900	-1.19667	69.87680	173.91500	44.10210	-27.64690	-155.13900	-12.73220	80.61030	93.96080	56.70440	-81.48040	-57.58980	-59.35920	81.95550	-63.67440	66.34940
-999.20300	-16.19060	-205.50100	-1.19216	69.87720	173.92100	44.10210	-27.63860	-155.12900	-12.72640	80.61200	93.97050	56.70520	-81.47200	-57.59630	-59.35240	81.96870	-63.66500	66.35910
-999.10300	-16.18340	-205.48300	-1.18765	69.87760	173.92700	44.10210	-27.63040	-155.11900	-12.72060	80.61370	93.98020	56.70600	-81.46360	-57.60280	-59.34560	81.98200	-63.65560	66.36870
-999.00300	-16.17630	-205.46600	-1.18314	69.87800	173.93300	44.10210	-27.62210	-155.11000	-12.71480	80.61540	93.98980	56.70680	-81.45530	-57.60940	-59.33880	81.99530	-63.64620	66.37840
-998.90300	-16.16920	-205.44800	-1.17862	69.87840	173.93900	44.10200	-27.61390	-155.10000	-12.70900	80.61720	93.99950	56.70760	-81.44690	-57.61590	-59.33210	82.00850	-63.63690	66.38800
-998.80300	-16.16200	-205.43000	-1.17411	69.87880	173.94400	44.10200	-27.60560	-155.09000	-12.70320	80.61890	94.00920	56.70840	-81.43850	-57.62240	-59.32530	82.02180	-63.62750	66.39770
-998.70300	-16.15490	-205.41200	-1.16960	69.87930	173.95000	44.10200	-27.59740	-155.08100	-12.69740	80.62060	94.01880	56.70920	-81.43010	-57.62890	-59.31850	82.03500	-63.61810	66.40740
-998.60300	-16.14770	-205.39400	-1.16509	69.87970	173.95600	44.10200	-27.58910	-155.07100	-12.69160	80.62230	94.02850	56.71000	-81.42170	-57.63540	-59.31170	82.04830	-63.60870	66.41700
-998.50300	-16.14060	-205.37700	-1.16058	69.88010	173.96200	44.10200	-27.58090	-155.06200	-12.68580	80.62410	94.03820	56.71080	-81.41330	-57.64190	-59.30490	82.06160	-63.59930	66.42670
-998.40300	-16.13340	-205.35900	-1.15607	69.88050	173.96800	44.10200	-27.57260	-155.05200	-12.68000	80.62580	94.04780	56.71160	-81.40490	-57.64840	-59.29810	82.07480	-63.58990	66.43630
-998.30300	-16.12630	-205.34100	-1.15156	69.88090	173.97400	44.10200	-27.56440	-155.04200	-12.67420	80.62750	94.05750	56.71240	-81.39650	-57.65490	-59.29130	82.08810	-63.58050	66.44600
-998.20300	-16.11910	-205.32300	-1.14705	69.88130	173.98000	44.10200	-27.55620	-155.03300	-12.66840	80.62920	94.06720	56.71310	-81.38810	-57.66140	-59.28450	82.10140	-63.57110	66.45570
-998.10300	-16.11200	-205.30500	-1.14254	69.88170	173.98500	44.10200	-27.54790	-155.02300	-12.66260	80.63090	94.07680	56.71390	-81.37970	-57.66790	-59.27770	82.11460	-63.56170	66.46530
-998.00300	-16.10480	-205.28800	-1.13803	69.88210	173.99100	44.10200	-27.53970	-155.01300	-12.65680	80.63260	94.08650	56.71470	-81.37130	-57.67440	-59.27090	82.12790	-63.55230	66.47500
-997.90300	-16.09770	-205.27000	-1.13352	69.88250	173.99700	44.10200	-27.53140	-155.00400	-12.65100	80.63440	94.09620	56.71550	-81.36290	-57.68090	-59.26410	82.14120	-63.54290	66.48470
-997.80300	-16.09050	-205.25200	-1.12901	69.88290	174.00300	44.10200	-27.52320	-154.99400	-12.64520	80.63610	94.10590	56.71630	-81.35450	-57.68740	-59.25730	82.15450	-63.53350	66.49430
-997.70300	-16.08340	-205.23400	-1.12450	69.88340	174.00900	44.10200	-27.51490	-154.98500	-12.63940	80.63780	94.11550	56.71710	-81.34610	-57.69390	-59.25050	82.16770	-63.52410	66.50400
-997.60300	-16.07620	-205.21700	-1.11999	69.88380	174.01500	44.10190	-27.50670	-154.97500	-12.63360	80.63950	94.12520	56.71790	-81.33770	-57.70040	-59.24370	82.18100	-63.51470	66.51370
-997.50300	-16.06910	-205.19900	-1.11548	69.88420	174.02100	44.10190	-27.49840	-154.96500	-12.62780	80.64120	94.13490	56.71870	-81.32930	-57.70690	-59.23690	82.19430	-63.50530	66.52330
-997.40400	-16.06200	-205.18100	-1.11097	69.88460	174.02600	44.10190	-27.49020	-154.95600	-12.62200	80.64290	94.14460	56.71950	-81.32090	-57.71340	-59.23010	82.20750	-63.49580	66.53300
-997.30400	-16.05480	-205.16300	-1.10646	69.88500	174.03200	44.10190	-27.48190	-154.94600	-12.61620	80.64460	94.15430	56.72030	-81.31250	-57.71990	-59.22330	82.22080	-63.48640	66.54270
-997.20400	-16.04770	-205.14500	-1.10195	69.88540	174.03800	44.10190	-27.47370	-154.93600	-12.61040	80.64640	94.16400	56.72100	-81.30410	-57.72640	-59.21650	82.23410	-63.47700	66.55240
-997.10400	-16.04050	-205.12800	-1.09744	69.88580	174.04400	44.10190	-27.46540	-154.92700	-12.60460	80.64810	94.17370	56.72180	-81.29570	-57.73290	-59.20970	82.24740	-63.46760	66.56200
-997.00400	-16.03340	-205.11000	-1.09293	69.88620	174.05000	44.10190	-27.45720	-154.91700	-12.59880	80.64980	94.18330	56.72260	-81.28730	-57.73930	-59.20290	82.26060	-63.45810	66.57170
-996.90400	-16.02620	-205.09200	-1.08842	69.88660	174.05600	44.10190	-27.44890	-154.90800	-12.59300	80.65150	94.19300	56.72340	-81.27890	-57.74580	-59.19610	82.27390	-63.44870	66.58140
-996.80400	-16.01910	-205.07400	-1.08391	69.88700	174.06200	44.10190	-27.44070	-154.89800	-12.58720	80.65320	94.20270	56.72420	-81.27040	-57.75230	-59.18930	82.28720	-63.43930	66.59100
-996.70400	-16.01190	-205.05600	-1.07940	69.88740	174.06700	44.10190	-27.43240	-154.88800	-12.58140	80.65490	94.21240	56.72500	-81.26200	-57.75880	-59.18250	82.30050	-63.42980	66.60070
-996.60400	-16.00480	-205.03800	-1.07489	69.88780	174.07300	44.10190	-27.42420	-154.87900	-12.57560	80.65670	94.22210	56.72580	-81.25360	-57.76530	-59.17560	82.31380	-63.42040	66.61040
-996.50400	-15.99760	-205.02100	-1.07038	69.88820	174.07900	44.10190	-27.41590	-154.86900	-12.56980	80.65840	94.23180	56.72660	-81.24520	-57.77180	-59.16880	82.32700	-63.41100	66.62000
