time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-9.37125	-213.62000	21.99670	63.98710	186.80600	18.28720	-22.66180	-165.45800	6.67797	77.66500	112.10300	37.38200	-85.04150	-73.72300	-47.42770	91.96060	-41.51130	67.34650
-999.90300	-9.36471	-213.60100	21.99850	63.98730	186.81100	18.28660	-22.65380	-165.44600	6.68179	77.66620	112.11200	37.38160	-85.03210	-73.72720	-47.42080	91.97250	-41.50100	67.35310
-999.80300	-9.35816	-213.58200	22.00040	63.98750	186.81600	18.28600	-22.64590	-165.43500	6.68561	77.66740	112.12100	37.38130	-85.02270	-73.73150	-47.41390	91.98440	-41.49070	67.35970
-999.70300	-9.35162	-213.56300	22.00230	63.98770	186.82200	18.28540	-22.63800	-165.42300	6.68944	77.66860	112.13000	37.38090	-85.01330	-73.73570	-47.40700	91.99630	-41.48030	67.36640
-999.60300	-9.34507	-213.54400	22.00410	63.98790	186.82700	18.28480	-22.63000	-165.41200	6.69326	77.66980	112.13900	37.38060	-85.00390	-73.74000	-47.40010	92.00820	-41.47000	67.37300
-999.50300	-9.33853	-213.52500	22.00600	63.98810	186.83200	18.28420	-22.62210	-165.40000	6.69708	77.67100	112.14700	37.38020	-84.99450	-73.74420	-47.39330	92.02010	-41.45970	67.37960
-999.40300	-9.33198	-213.50500	22.00790	63.98830	186.83800	18.28370	-22.61410	-165.38900	6.70091	77.67220	112.15600	37.37990	-84.98510	-73.74840	-47.38640	92.03200	-41.44940	67.38630
-999.30300	-9.32544	-213.48600	22.00980	63.98850	186.84300	18.28310	-22.60620	-165.37800	6.70473	77.67340	112.16500	37.37950	-84.97570	-73.75270	-47.37950	92.04390	-41.43910	67.39290
-999.20300	-9.31889	-213.46700	22.01160	63.98870	186.84900	18.28250	-22.59820	-165.36600	6.70855	77.67460	112.17400	37.37910	-84.96630	-73.75690	-47.37260	92.05580	-41.42880	67.39950
-999.10300	-9.31235	-213.44800	22.01350	63.98890	186.85400	18.28190	-22.59030	-165.35500	6.71238	77.67580	112.18300	37.37880	-84.95690	-73.76110	-47.36570	92.06770	-41.41840	67.40620
-999.00300	-9.30580	-213.42900	22.01540	63.98910	186.85900	18.28130	-22.58230	-165.34300	6.71620	77.67700	112.19100	37.37840	-84.94740	-73.76540	-47.35880	92.07960	-41.40810	67.41280
-998.90300	-9.29926	-213.41000	22.01720	63.98930	186.86500	18.28070	-22.57440	-165.33200	6.72002	77.67820	112.20000	37.37810	-84.93800	-73.76960	-47.35190	92.09140	-41.39780	67.41940
-998.80300	-9.29272	-213.39100	22.01910	63.98950	186.87000	18.28020	-22.56650	-165.32000	6.72384	77.67940	112.20900	37.37770	-84.92860	-73.77380	-47.34500	92.10330	-41.38740	67.42610
-998.70300	-9.28617	-213.37200	22.02100	63.98970	186.87600	18.27960	-22.55850	-165.30900	6.72767	77.68060	112.21800	37.37740	-84.91920	-73.77810	-47.33810	92.11520	-41.37710	67.43270
-998.60300	-9.27962	-213.35200	22.02290	63.98990	186.88100	18.27900	-22.55060	-165.29700	6.73149	77.68180	112.22700	37.37700	-84.90980	-73.78230	-47.33120	92.12710	-41.36680	67.43930
-998.50300	-9.27308	-213.33300	22.02470	63.99000	186.88600	18.27840	-22.54260	-165.28600	6.73531	77.68300	112.23600	37.37660	-84.90030	-73.78650	-47.32430	92.13900	-41.35640	67.44600
-998.40300	-9.26653	-213.31400	22.02660	63.99020	186.89200	18.27780	-22.53470	-165.27400	6.73913	77.68420	112.24400	37.37630	-84.89090	-73.79080	-47.31740	92.15090	-41.34610	67.45260
-998.30300	-9.25999	-213.29500	22.02850	63.99040	186.89700	18.27720	-22.52670	-165.26300	6.74296	77.68540	112.25300	37.37590	-84.88150	-73.79500	-47.31050	92.16280	-41.33570	67.45920
-998.20300	-9.25345	-213.27600	22.03030	63.99060	186.90300	18.27660	-22.51880	-165.25100	6.74678	77.68660	112.26200	37.37560	-84.87210	-73.79920	-47.30360	92.17470	-41.32540	67.46580
-998.10300	-9.24690	-213.25700	22.03220	63.99080	186.90800	18.27610	-22.51080	-165.24000	6.75060	77.68790	112.27100	37.37520	-84.86260	-73.80350	-47.29670	92.18660	-41.31510	67.47250
-998.00300	-9.24036	-213.23800	22.03410	63.99100	186.91300	18.27550	-22.50290	-165.22800	6.75442	77.68900	112.28000	37.37480	-84.85320	-73.80770	-47.28980	92.19850	-41.30470	67.47910
-997.90300	-9.23381	-213.21900	22.03590	63.99120	186.91900	18.27490	-22.49490	-165.21700	6.75824	77.69020	112.28800	37.37450	-84.84380	-73.81190	-47.28290	92.21040	-41.29430	67.48570
-997.80300	-9.22727	-213.19900	22.03780	63.99140	186.92400	18.27430	-22.48700	-165.20500	6.76207	77.69150	112.29700	37.37410	-84.83440	-73.81610	-47.27600	92.22230	-41.28400	67.49240
-997.70300	-9.22072	-213.18000	22.03970	63.99160	186.93000	18.27370	-22.47910	-165.19400	6.76589	77.69260	112.30600	37.37380	-84.82490	-73.82030	-47.26910	92.23420	-41.27360	67.49900
-997.60300	-9.21418	-213.16100	22.04150	63.99180	186.93500	18.27310	-22.47110	-165.18200	6.76971	77.69390	112.31500	37.37340	-84.81550	-73.82460	-47.26220	92.24610	-41.26330	67.50560
-997.50300	-9.20763	-213.14200	22.04340	63.99200	186.94100	18.27250	-22.46320	-165.17100	6.77353	77.69510	112.32400	37.37300	-84.80600	-73.82880	-47.25530	92.25800	-41.25290	67.51230
-997.40400	-9.20109	-213.12300	22.04530	63.99220	186.94600	18.27190	-22.45520	-165.15900	6.77736	77.69630	112.33300	37.37270	-84.79660	-73.83300	-47.24840	92.27000	-41.24260	67.51890
-997.30400	-9.19454	-213.10400	22.04710	63.99240	186.95100	18.27140	-22.44730	-165.14800	6.78118	77.69750	112.34100	37.37230	-84.78720	-73.83720	-47.24150	92.28190	-41.23220	67.52550
-997.20400	-9.18800	-213.08500	22.04900	63.99260	186.95700	18.27080	-22.43930	-165.13600	6.78500	77.69870	112.35000	37.37190	-84.77770	-73.84140	-47.23460	92.29380	-41.22180	67.53220
-997.10400	-9.18145	-213.06600	22.05090	63.99280	186.96200	18.27020	-22.43140	-165.12500	6.78882	77.69990	112.35900	37.37160	-84.76830	-73.84560	-47.22770	92.30570	-41.21140	67.53880
-997.00400	-9.17491	-213.04600	22.05270	63.99300	186.96800	18.26960	-22.42340	-165.11300	6.79265	77.70110	112.36800	37.37120	-84.75890	-73.84990	-47.22080	92.31760	-41.20110	67.54540
-996.90400	-9.16836	-213.02700	22.05460	63.99320	186.97300	18.26900	-22.41550	-165.10200	6.79647	77.70230	112.37700	37.37090	-84.74940	-73.85410	-47.21390	92.32950	-41.19070	67.55210
-996.80400	-9.16182	-213.00800	22.05650	63.99330	186.97800	18.26840	-22.40750	-165.09000	6.80029	77.70350	112.38600	37.37050	-84.74000	-73.85830	-47.20700	92.34140	-41.18030	67.55870
-996.70400	-9.15527	-212.98900	22.05840	63.99350	186.98400	18.26780	-22.39960	-165.07900	6.80411	77.70470	112.39400	37.37010	-84.73050	-73.86250	-47.20010	92.35330	-41.16990	67.56530
-996.60400	-9.14873	-212.97000	22.06020	63.99370	186.98900	18.26720	-22.39170	-165.06700	6.80793	77.70590	112.40300	37.36980	-84.72110	-73.86670	-47.19310	92.36520	-41.15960	67.57200
-996.50400	-9.14218	-212.95100	22.06210	63.99390	186.99500	18.26660	-22.38370	-165.05600	6.81176	77.70710	112.41200	37.36940	-84.71160	-73.87090	-47.18620	92.37710	-41.14920	67.57860
-996.40400	-9.13564	-212.93200	22.06400	63.99410	187.00000	18.26610	-22.37580	-165.04400	6.81558	77.70830	112.42100	37.36900	-84.70220	-73.87510	-47.17930	92.38900	-41.13880	67.58520
-996.30400	-9.12909	-212.91300	22.06580	63.99430	187.00600	18.26550	-22.36780	-165.03300	6.81940	77.70950	112.43000	37.36870	-84.69270	-73.87930	-47.17240	92.40090	-41.12840	67.59190
-996.20400	-9.12255	-212.89300	22.06770	63.99450	187.01100	18.26490	-22.35990	-165.02100	6.82322	77.71070	112.43900	37.36830	-84.68330	-73.88350	-47.16550	92.41280	-41.11800	67.59850
-996.10400	-9.11600	-212.87400	22.06960	63.99470	187.01600	18.26430	-22.35190	-165.01000	6.82704	77.71190	112.44700	37.36790	-84.67380	-73.88770	-47.15860	92.42480	-41.10760	67.60510
-996.00400	-9.10946	-212.85500	22.07140	63.99490	187.02200	18.26370	-22.34400	-164.99800	6.83086	77.71310	112.45600	37.36760	-84.66440	-73.89190	-47.15170	92.43670	-41.09720	67.61170
-995.90400	-9.10291	-212.83600	22.07330	63.99510	187.02700	18.26310	-22.33600	-164.98700	6.83468	77.71430	112.46500	37.36720	-84.65490	-73.89610	-47.14470	92.44860	-41.08680	67.61840
-995.80400	-9.09637	-212.81700	22.07520	63.99530	187.03300	18.26250	-22.32810	-164.97500	6.83851	77.71550	112.47400	37.36680	-84.64550	-73.90030	-47.13780	92.46050	-41.07640	67.62500
-995.70400	-9.08982	-212.79800	22.07700	63.99550	187.03800	18.26190	-22.32010	-164.96400	6.84233	77.71670	112.48300	37.36650	-84.63600	-73.90450	-47.13090	92.47240	-41.06600	67.63160
-995.60400	-9.08328	-212.77900	22.07890	63.99570	187.04400	18.26130	-22.31220	-164.95200	6.84615	77.71790	112.49200	37.36610	-84.62660	-73.90880	-47.12400	92.48430	-41.05560	67.63830
-995.50400	-9.07673	-212.76000	22.08080	63.99580	187.04900	18.26070	-22.30420	-164.94100	6.84997	77.71910	112.50100	37.36570	-84.61710	-73.91300	-47.11710	92.49620	-41.04520	67.64490
-995.40400	-9.07019	-212.74000	22.08260	63.99600	187.05400	18.26020	-22.29630	-164.92900	6.85379	77.72020	112.50900	37.36540	-84.60770	-73.91720	-47.11020	92.50820	-41.03480	67.65150
-995.30400	-9.06364	-212.72100	22.08450	63.99620	187.06000	18.25960	-22.28830	-164.91800	6.85761	77.72140	112.51800	37.36500	-84.59820	-73.92140	-47.10320	92.52010	-41.02440	67.65820
-995.20400	-9.05710	-212.70200	22.08640	63.99640	187.06500	18.25900	-22.28040	-164.90600	6.86143	77.72260	112.52700	37.36460	-84.58870	-73.92560	-47.09630	92.53200	-41.01400	67.66480
-995.10400	-9.05055	-212.68300	22.08820	63.99660	187.07100	18.25840	-22.27240	-164.89500	6.86526	77.72380	112.53600	37.36430	-84.57930	-73.92970	-47.08940	92.54390	-41.00350	67.67140
-995.00400	-9.04401	-212.66400	22.09010	63.99680	187.07600	18.25780	-22.26450	-164.88300	6.86908	77.72500	112.54500	37.36390	-84.56980	-73.93390	-47.08250	92.55580	-40.99310	67.67810
-994.90400	-9.03746	-212.64500	22.09200	63.99700	187.08200	18.25720	-22.25650	-164.87200	6.87290	77.72620	112.55400	37.36350	-84.56030	-73.93810	-47.07560	92.56770	-40.98270	67.68470
-994.80400	-9.03092	-212.62600	22.09380	63.99710	187.08700	18.25660	-22.24860	-164.86000	6.87672	77.72740	112.56200	37.36320	-84.55080	-73.94230	-47.06860	92.57970	-40.97230	67.69140
-994.70400	-9.02437	-212.60700	22.09570	63.99730	187.09200	18.25600	-22.24060	-164.84900	6.88054	77.72860	112.57100	37.36280	-84.54140	-73.94650	-47.06170	92.59160	-40.96190	67.69800
-994.60400	-9.01783	-212.58700	22.09760	63.99750	187.09800	18.25540	-22.23270	-164.83700	6.88436	77.72980	112.58000	37.36240	-84.53190	-73.95070	-47.05480	92.60350	-40.95140	67.70460
-994.50400	-9.01128	-212.56800	22.09940	63.99770	187.10300	18.25480	-22.22470	-164.82600	6.88818	77.73100	112.58900	37.36200	-84.52240	-73.95490	-47.04790	92.61540	-40.94100	67.71130
-994.40400	-9.00474	-212.54900	22.10130	63.99790	187.10900	18.25420	-22.21680	-164.81400	6.89200	77.73220	112.59800	37.36170	-84.51300	-73.95910	-47.04090	92.62740	-40.93060	67.71790
-994.30400	-8.99819	-212.53000	22.10320	63.99810	187.11400	18.25360	-22.20880	-164.80300	6.89583	77.73340	112.60700	37.36130	-84.50350	-73.96320	-47.03400	92.63930	-40.92010	67.72460
-994.20400	-8.99165	-212.51100	22.10500	63.99830	187.12000	18.25300	-22.20090	-164.79100	6.89965	77.73460	112.61600	37.36090	-84.49400	-73.96740	-47.02710	92.65120	-40.90970	67.73120
-994.10400	-8.98510	-212.49200	22.10690	63.99840	187.12500	18.25240	-22.19290	-164.78000	6.90347	77.73580	112.62500	37.36060	-84.48460	-73.97160	-47.02020	92.66310	-40.89930	67.73780
-994.00400	-8.97856	-212.47300	22.10880	63.99860	187.13100	18.25180	-22.18500	-164.76800	6.90729	77.73700	112.63300	37.36020	-84.47510	-73.97580	-47.01320	92.67510	-40.88880	67.74450
-993.90400	-8.97201	-212.45400	22.11060	63.99880	187.13600	18.25120	-22.17700	-164.75700	6.91111	77.73820	112.64200	37.35980	-84.46560	-73.98000	-47.00630	92.68700	-40.87840	67.75110
-993.80400	-8.96547	-212.43400	22.11250	63.99900	187.14100	18.25070	-22.16910	-164.74500	6.91493	77.73930	112.65100	37.35940	-84.45610	-73.98420	-46.99940	92.69890	-40.86790	67.75780
-993.70400	-8.95892	-212.41500	22.11440	63.99920	187.14700	18.25010	-22.16110	-164.73400	6.91875	77.74050	112.66000	37.35910	-84.44660	-73.98830	-46.99240	92.71080	-40.85750	67.76440
-993.60400	-8.95238	-212.39600	22.11620	63.99940	187.15200	18.24950	-22.15320	-164.72200	6.92257	77.74170	112.66900	37.35870	-84.43710	-73.99250	-46.98550	92.72280	-40.84700	67.77100
-993.50400	-8.94583	-212.37700	22.11810	63.99960	187.15800	18.24890	-22.14520	-164.71100	6.92639	77.74290	112.67800	37.35830	-84.42770	-73.99670	-46.97860	92.73470	-40.83660	67.77770
-993.40400	-8.93929	-212.35800	22.12000	63.99980	187.16300	18.24830	-22.13730	-164.69900	6.93021	77.74410	112.68700	37.35800	-84.41820	-74.00090	-46.97160	92.74660	-40.82610	67.78430
