time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-79.41770	-26.60240	113.01000	9.56475	113.26800	-150.52200	-57.27720	-30.48530	95.55970	-34.16320	114.63300	-108.21500	-9.58860	-60.81850	85.30280	-105.85000	121.99000	-45.22880
-999.90300	-79.41680	-26.59080	112.99500	9.57167	113.27000	-150.53200	-57.28070	-30.47350	95.54860	-34.15440	114.63800	-108.23000	-9.59943	-60.80600	85.29810	-105.84700	122.00300	-45.24740
-999.80300	-79.41580	-26.57920	112.97900	9.57859	113.27200	-150.54100	-57.28420	-30.46180	95.53760	-34.14570	114.64200	-108.24500	-9.61025	-60.79360	85.29350	-105.84500	122.01700	-45.26610
-999.70300	-79.41480	-26.56760	112.96400	9.58552	113.27400	-150.55100	-57.28770	-30.45010	95.52650	-34.13690	114.64700	-108.25900	-9.62108	-60.78110	85.28890	-105.84300	122.03000	-45.28480
-999.60300	-79.41380	-26.55600	112.94800	9.59245	113.27600	-150.56000	-57.29120	-30.43840	95.51540	-34.12810	114.65200	-108.27400	-9.63190	-60.76860	85.28420	-105.84100	122.04300	-45.30350
-999.50300	-79.41280	-26.54440	112.93300	9.59938	113.27800	-150.56900	-57.29470	-30.42660	95.50430	-34.11930	114.65600	-108.28900	-9.64272	-60.75610	85.27960	-105.83900	122.05700	-45.32210
-999.40300	-79.41180	-26.53280	112.91800	9.60631	113.28000	-150.57900	-57.29810	-30.41490	95.49330	-34.11050	114.66100	-108.30300	-9.65355	-60.74360	85.27500	-105.83700	122.07000	-45.34080
-999.30300	-79.41090	-26.52130	112.90200	9.61324	113.28200	-150.58800	-57.30160	-30.40320	95.48220	-34.10180	114.66600	-108.31800	-9.66437	-60.73110	85.27030	-105.83500	122.08300	-45.35950
-999.20300	-79.40990	-26.50970	112.88700	9.62018	113.28400	-150.59800	-57.30510	-30.39150	95.47110	-34.09300	114.67000	-108.33200	-9.67520	-60.71870	85.26570	-105.83300	122.09600	-45.37820
-999.10300	-79.40890	-26.49810	112.87100	9.62711	113.28600	-150.60700	-57.30860	-30.37970	95.46000	-34.08420	114.67500	-108.34700	-9.68602	-60.70620	85.26100	-105.83100	122.11000	-45.39690
-999.00300	-79.40790	-26.48650	112.85600	9.63405	113.28800	-150.61700	-57.31210	-30.36800	95.44900	-34.07540	114.68000	-108.36200	-9.69685	-60.69370	85.25640	-105.82800	122.12300	-45.41560
-998.90300	-79.40690	-26.47490	112.84100	9.64100	113.29000	-150.62600	-57.31560	-30.35630	95.43790	-34.06660	114.68400	-108.37600	-9.70767	-60.68120	85.25180	-105.82600	122.13600	-45.43430
-998.80300	-79.40590	-26.46330	112.82500	9.64794	113.29200	-150.63600	-57.31910	-30.34450	95.42680	-34.05780	114.68900	-108.39100	-9.71849	-60.66870	85.24710	-105.82400	122.15000	-45.45300
-998.70300	-79.40490	-26.45170	112.81000	9.65488	113.29400	-150.64500	-57.32250	-30.33280	95.41570	-34.04900	114.69400	-108.40600	-9.72931	-60.65620	85.24250	-105.82200	122.16300	-45.47170
-998.60300	-79.40400	-26.44020	112.79400	9.66183	113.29600	-150.65500	-57.32600	-30.32110	95.40460	-34.04020	114.69800	-108.42000	-9.74013	-60.64370	85.23780	-105.82000	122.17600	-45.49040
-998.50300	-79.40300	-26.42860	112.77900	9.66878	113.29800	-150.66400	-57.32950	-30.30930	95.39350	-34.03140	114.70300	-108.43500	-9.75096	-60.63120	85.23310	-105.81800	122.19000	-45.50910
-998.40300	-79.40200	-26.41700	112.76400	9.67573	113.30000	-150.67400	-57.33300	-30.29760	95.38240	-34.02260	114.70800	-108.45000	-9.76178	-60.61870	85.22850	-105.81600	122.20300	-45.52790
-998.30300	-79.40100	-26.40540	112.74800	9.68269	113.30200	-150.68300	-57.33650	-30.28590	95.37130	-34.01370	114.71200	-108.46400	-9.77260	-60.60620	85.22380	-105.81300	122.21600	-45.54660
-998.20300	-79.40000	-26.39380	112.73300	9.68964	113.30400	-150.69300	-57.33990	-30.27420	95.36030	-34.00490	114.71700	-108.47900	-9.78342	-60.59370	85.21920	-105.81100	122.23000	-45.56530
-998.10300	-79.39900	-26.38220	112.71700	9.69660	113.30600	-150.70200	-57.34340	-30.26240	95.34920	-33.99610	114.72200	-108.49400	-9.79424	-60.58120	85.21450	-105.80900	122.24300	-45.58410
