time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-2.18506	-57.52380	128.34400	119.04200	69.43700	-128.78500	-13.77040	-47.90420	104.19700	135.12000	46.85720	-74.60360	-62.43050	-39.66200	74.81120	166.99900	12.74990	8.94438
-999.90300	-2.17289	-57.51670	128.33100	119.04200	69.44190	-128.79600	-13.75660	-47.89940	104.19000	135.12200	46.86450	-74.61950	-62.41340	-39.66070	74.81210	167.01300	12.75860	8.92802
-999.80300	-2.16071	-57.50960	128.31700	119.04200	69.44670	-128.80600	-13.74280	-47.89460	104.18200	135.12400	46.87180	-74.63550	-62.39630	-39.65940	74.81300	167.02700	12.76720	8.91165
-999.70300	-2.14854	-57.50250	128.30400	119.04200	69.45150	-128.81700	-13.72900	-47.88980	104.17500	135.12600	46.87920	-74.65140	-62.37920	-39.65810	74.81390	167.04000	12.77590	8.89527
-999.60300	-2.13636	-57.49540	128.29100	119.04200	69.45640	-128.82800	-13.71510	-47.88500	104.16700	135.12800	46.88650	-74.66740	-62.36220	-39.65680	74.81480	167.05400	12.78460	8.87889
-999.50300	-2.12419	-57.48830	128.27800	119.04200	69.46120	-128.83900	-13.70130	-47.88020	104.15900	135.13000	46.89380	-74.68340	-62.34510	-39.65550	74.81570	167.06800	12.79330	8.86251
-999.40300	-2.11202	-57.48120	128.26500	119.04200	69.46600	-128.85000	-13.68750	-47.87540	104.15200	135.13200	46.90120	-74.69930	-62.32800	-39.65420	74.81660	167.08100	12.80200	8.84612
-999.30300	-2.09984	-57.47410	128.25200	119.04100	69.47090	-128.86100	-13.67370	-47.87060	104.14400	135.13400	46.90850	-74.71530	-62.31090	-39.65290	74.81750	167.09500	12.81070	8.82972
-999.20300	-2.08767	-57.46700	128.23800	119.04100	69.47570	-128.87200	-13.65990	-47.86580	104.13600	135.13600	46.91590	-74.73130	-62.29380	-39.65160	74.81840	167.10900	12.81940	8.81332
-999.10300	-2.07549	-57.45990	128.22500	119.04100	69.48060	-128.88300	-13.64600	-47.86100	104.12900	135.13800	46.92320	-74.74720	-62.27670	-39.65030	74.81930	167.12200	12.82810	8.79692
-999.00300	-2.06332	-57.45280	128.21200	119.04100	69.48540	-128.89300	-13.63220	-47.85620	104.12100	135.14100	46.93050	-74.76320	-62.25960	-39.64900	74.82020	167.13600	12.83680	8.78051
-998.90300	-2.05114	-57.44570	128.19900	119.04100	69.49030	-128.90400	-13.61840	-47.85140	104.11300	135.14300	46.93790	-74.77920	-62.24250	-39.64760	74.82110	167.15000	12.84550	8.76409
-998.80300	-2.03897	-57.43860	128.18600	119.04100	69.49510	-128.91500	-13.60460	-47.84660	104.10600	135.14500	46.94520	-74.79520	-62.22540	-39.64630	74.82200	167.16300	12.85420	8.74767
-998.70300	-2.02680	-57.43150	128.17200	119.04000	69.49990	-128.92600	-13.59080	-47.84180	104.09800	135.14700	46.95260	-74.81120	-62.20830	-39.64500	74.82290	167.17700	12.86290	8.73125
-998.60300	-2.01462	-57.42430	128.15900	119.04000	69.50480	-128.93700	-13.57690	-47.83700	104.09100	135.14900	46.95990	-74.82720	-62.19120	-39.64370	74.82380	167.19100	12.87160	8.71482
-998.50300	-2.00245	-57.41720	128.14600	119.04000	69.50960	-128.94800	-13.56310	-47.83220	104.08300	135.15100	46.96730	-74.84310	-62.17410	-39.64240	74.82470	167.20400	12.88030	8.69839
-998.40300	-1.99027	-57.41010	128.13300	119.04000	69.51450	-128.95900	-13.54930	-47.82740	104.07500	135.15300	46.97460	-74.85910	-62.15700	-39.64110	74.82560	167.21800	12.88900	8.68195
-998.30300	-1.97810	-57.40300	128.12000	119.04000	69.51930	-128.97000	-13.53550	-47.82260	104.06800	135.15500	46.98200	-74.87510	-62.13990	-39.63970	74.82650	167.23100	12.89770	8.66550
-998.20300	-1.96592	-57.39590	128.10700	119.04000	69.52420	-128.98100	-13.52160	-47.81780	104.06000	135.15700	46.98930	-74.89110	-62.12280	-39.63840	74.82740	167.24500	12.90640	8.64906
-998.10300	-1.95375	-57.38880	128.09300	119.03900	69.52900	-128.99100	-13.50780	-47.81300	104.05200	135.15900	46.99670	-74.90710	-62.10570	-39.63710	74.82820	167.25900	12.91510	8.63260
-998.00300	-1.94158	-57.38170	128.08000	119.03900	69.53390	-129.00200	-13.49400	-47.80820	104.04500	135.16100	47.00400	-74.92320	-62.08860	-39.63580	74.82910	167.27200	12.92380	8.61614
-997.90300	-1.92940	-57.37460	128.06700	119.03900	69.53870	-129.01300	-13.48020	-47.80340	104.03700	135.16300	47.01140	-74.93920	-62.07150	-39.63450	74.83000	167.28600	12.93260	8.59968
-997.80300	-1.91723	-57.36750	128.05400	119.03900	69.54360	-129.02400	-13.46630	-47.79860	104.02900	135.16500	47.01880	-74.95520	-62.05440	-39.63310	74.83090	167.30000	12.94130	8.58321
-997.70300	-1.90505	-57.36040	128.04100	119.03900	69.54840	-129.03500	-13.45250	-47.79370	104.02200	135.16800	47.02610	-74.97120	-62.03730	-39.63180	74.83170	167.31300	12.95000	8.56674
-997.60300	-1.89288	-57.35320	128.02700	119.03800	69.55330	-129.04600	-13.43870	-47.78890	104.01400	135.17000	47.03350	-74.98720	-62.02020	-39.63050	74.83260	167.32700	12.95870	8.55026
-997.50300	-1.88070	-57.34610	128.01400	119.03800	69.55810	-129.05700	-13.42490	-47.78410	104.00600	135.17200	47.04080	-75.00320	-62.00310	-39.62920	74.83350	167.34100	12.96750	8.53378
-997.40400	-1.86853	-57.33900	128.00100	119.03800	69.56300	-129.06800	-13.41110	-47.77930	103.99900	135.17400	47.04820	-75.01930	-61.98600	-39.62780	74.83440	167.35400	12.97620	8.51729
-997.30400	-1.85636	-57.33190	127.98800	119.03800	69.56780	-129.07900	-13.39720	-47.77450	103.99100	135.17600	47.05560	-75.03530	-61.96880	-39.62650	74.83530	167.36800	12.98490	8.50080
