time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-80.57300	-7.76250	127.42500	43.90780	110.23600	-153.04000	-59.51210	-17.68910	103.54600	2.70613	123.11500	-101.16600	-18.00480	-68.47170	81.10460	-66.69120	150.65400	-18.40590
-999.90300	-80.56860	-7.75123	127.40900	43.91340	110.23700	-153.04800	-59.51180	-17.67650	103.53500	2.71404	123.11700	-101.18000	-18.01160	-68.45630	81.10280	-66.68760	150.66800	-18.42250
-999.80300	-80.56410	-7.73995	127.39400	43.91900	110.23700	-153.05700	-59.51150	-17.66400	103.52500	2.72196	123.11900	-101.19400	-18.01840	-68.44090	81.10090	-66.68390	150.68200	-18.43900
-999.70300	-80.55960	-7.72868	127.37800	43.92460	110.23700	-153.06600	-59.51130	-17.65140	103.51400	2.72988	123.12200	-101.20800	-18.02520	-68.42550	81.09900	-66.68020	150.69600	-18.45560
-999.60300	-80.55510	-7.71741	127.36200	43.93030	110.23700	-153.07400	-59.51100	-17.63880	103.50400	2.73780	123.12400	-101.22200	-18.03200	-68.41010	81.09710	-66.67650	150.71000	-18.47220
-999.50300	-80.55060	-7.70613	127.34700	43.93590	110.23800	-153.08300	-59.51070	-17.62620	103.49400	2.74572	123.12700	-101.23500	-18.03890	-68.39470	81.09520	-66.67280	150.72400	-18.48870
-999.40300	-80.54610	-7.69486	127.33100	43.94150	110.23800	-153.09200	-59.51040	-17.61360	103.48300	2.75365	123.12900	-101.24900	-18.04570	-68.37920	81.09330	-66.66920	150.73800	-18.50530
-999.30300	-80.54160	-7.68358	127.31500	43.94710	110.23800	-153.10000	-59.51010	-17.60100	103.47300	2.76157	123.13100	-101.26300	-18.05250	-68.36380	81.09140	-66.66550	150.75200	-18.52190
-999.20300	-80.53710	-7.67231	127.30000	43.95270	110.23800	-153.10900	-59.50990	-17.58840	103.46300	2.76950	123.13400	-101.27700	-18.05930	-68.34840	81.08950	-66.66180	150.76600	-18.53850
-999.10300	-80.53260	-7.66103	127.28400	43.95830	110.23900	-153.11800	-59.50960	-17.57580	103.45200	2.77743	123.13600	-101.29000	-18.06610	-68.33300	81.08760	-66.65810	150.78000	-18.55510
-999.00300	-80.52810	-7.64976	127.26800	43.96390	110.23900	-153.12600	-59.50930	-17.56320	103.44200	2.78536	123.13800	-101.30400	-18.07290	-68.31760	81.08570	-66.65440	150.79400	-18.57170
-998.90300	-80.52360	-7.63849	127.25300	43.96950	110.23900	-153.13500	-59.50900	-17.55060	103.43200	2.79330	123.14100	-101.31800	-18.07980	-68.30210	81.08380	-66.65070	150.80800	-18.58830
-998.80300	-80.51910	-7.62721	127.23700	43.97510	110.23900	-153.14300	-59.50870	-17.53800	103.42100	2.80123	123.14300	-101.33200	-18.08660	-68.28670	81.08190	-66.64700	150.82200	-18.60490
-998.70300	-80.51460	-7.61594	127.22100	43.98080	110.24000	-153.15200	-59.50840	-17.52540	103.41100	2.80917	123.14500	-101.34600	-18.09340	-68.27130	81.08000	-66.64330	150.83600	-18.62150
-998.60300	-80.51010	-7.60466	127.20600	43.98640	110.24000	-153.16100	-59.50810	-17.51280	103.40100	2.81711	123.14800	-101.35900	-18.10020	-68.25590	81.07810	-66.63960	150.85000	-18.63810
-998.50300	-80.50560	-7.59339	127.19000	43.99200	110.24000	-153.16900	-59.50790	-17.50020	103.39000	2.82505	123.15000	-101.37300	-18.10700	-68.24040	81.07620	-66.63580	150.86400	-18.65470
-998.40300	-80.50110	-7.58211	127.17400	43.99760	110.24000	-153.17800	-59.50760	-17.48760	103.38000	2.83300	123.15200	-101.38700	-18.11380	-68.22500	81.07430	-66.63210	150.87800	-18.67130
-998.30300	-80.49660	-7.57084	127.15900	44.00320	110.24100	-153.18700	-59.50730	-17.47510	103.36900	2.84094	123.15500	-101.40100	-18.12070	-68.20960	81.07240	-66.62840	150.89200	-18.68790
-998.20300	-80.49210	-7.55956	127.14300	44.00890	110.24100	-153.19500	-59.50700	-17.46250	103.35900	2.84889	123.15700	-101.41500	-18.12750	-68.19410	81.07050	-66.62470	150.90600	-18.70460
-998.10300	-80.48760	-7.54829	127.12700	44.01450	110.24100	-153.20400	-59.50670	-17.44990	103.34900	2.85684	123.15900	-101.42800	-18.13430	-68.17870	81.06860	-66.62100	150.92000	-18.72120
-998.00300	-80.48310	-7.53702	127.11200	44.02010	110.24100	-153.21300	-59.50640	-17.43730	103.33800	2.86479	123.16200	-101.44200	-18.14110	-68.16330	81.06670	-66.61730	150.93400	-18.73780
-997.90300	-80.47860	-7.52574	127.09600	44.02580	110.24200	-153.22100	-59.50610	-17.42470	103.32800	2.87275	123.16400	-101.45600	-18.14790	-68.14780	81.06470	-66.61350	150.94800	-18.75450
