time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-62.48650	-2.37479	137.40100	54.92970	113.51900	-146.96100	-48.50750	-14.41150	109.61600	26.29430	130.14000	-88.15530	-27.10630	-71.18230	76.08290	-20.78580	164.32600	6.91854
-999.90300	-62.48080	-2.36318	137.38600	54.93400	113.51800	-146.97000	-48.50480	-14.39810	109.60700	26.30080	130.14200	-88.16990	-27.10840	-71.16550	76.08360	-20.78030	164.34000	6.90301
-999.80300	-62.47520	-2.35157	137.37100	54.93830	113.51800	-146.97900	-48.50210	-14.38480	109.59800	26.30720	130.14400	-88.18450	-27.11050	-71.14870	76.08430	-20.77470	164.35500	6.88747
-999.70300	-62.46960	-2.33996	137.35600	54.94260	113.51800	-146.98900	-48.49940	-14.37150	109.58900	26.31370	130.14600	-88.19910	-27.11260	-71.13190	76.08500	-20.76920	164.36900	6.87193
-999.60300	-62.46400	-2.32835	137.34100	54.94680	113.51800	-146.99800	-48.49670	-14.35820	109.58000	26.32010	130.14800	-88.21370	-27.11480	-71.11510	76.08570	-20.76370	164.38400	6.85639
-999.50300	-62.45840	-2.31674	137.32600	54.95110	113.51800	-147.00700	-48.49400	-14.34490	109.57100	26.32660	130.15000	-88.22820	-27.11690	-71.09830	76.08640	-20.75810	164.39800	6.84084
-999.40300	-62.45280	-2.30513	137.31100	54.95540	113.51800	-147.01700	-48.49130	-14.33160	109.56200	26.33300	130.15200	-88.24280	-27.11900	-71.08150	76.08710	-20.75260	164.41300	6.82529
-999.30300	-62.44710	-2.29352	137.29600	54.95970	113.51800	-147.02600	-48.48860	-14.31830	109.55300	26.33950	130.15300	-88.25740	-27.12110	-71.06470	76.08780	-20.74700	164.42700	6.80973
-999.20300	-62.44150	-2.28191	137.28100	54.96400	113.51700	-147.03600	-48.48590	-14.30500	109.54300	26.34600	130.15500	-88.27200	-27.12320	-71.04780	76.08850	-20.74150	164.44200	6.79417
-999.10300	-62.43590	-2.27031	137.26600	54.96830	113.51700	-147.04500	-48.48320	-14.29170	109.53400	26.35240	130.15700	-88.28660	-27.12540	-71.03100	76.08920	-20.73590	164.45600	6.77860
-999.00300	-62.43030	-2.25870	137.25100	54.97260	113.51700	-147.05400	-48.48050	-14.27830	109.52500	26.35890	130.15900	-88.30120	-27.12750	-71.01420	76.08990	-20.73040	164.47100	6.76303
-998.90300	-62.42460	-2.24709	137.23600	54.97690	113.51700	-147.06400	-48.47780	-14.26500	109.51600	26.36530	130.16100	-88.31580	-27.12960	-70.99740	76.09060	-20.72480	164.48600	6.74745
-998.80300	-62.41900	-2.23548	137.22100	54.98120	113.51700	-147.07300	-48.47520	-14.25170	109.50700	26.37180	130.16300	-88.33040	-27.13170	-70.98060	76.09120	-20.71930	164.50000	6.73187
-998.70300	-62.41340	-2.22387	137.20600	54.98550	113.51700	-147.08200	-48.47250	-14.23840	109.49800	26.37830	130.16500	-88.34500	-27.13380	-70.96370	76.09190	-20.71370	164.51500	6.71629
-998.60300	-62.40780	-2.21226	137.19100	54.98980	113.51700	-147.09200	-48.46980	-14.22510	109.48900	26.38470	130.16700	-88.35960	-27.13600	-70.94690	76.09260	-20.70820	164.52900	6.70070
-998.50300	-62.40210	-2.20065	137.17600	54.99410	113.51600	-147.10100	-48.46710	-14.21180	109.48000	26.39120	130.16900	-88.37420	-27.13810	-70.93010	76.09330	-20.70260	164.54400	6.68511
-998.40300	-62.39650	-2.18904	137.16100	54.99840	113.51600	-147.11100	-48.46440	-14.19850	109.47100	26.39770	130.17100	-88.38890	-27.14020	-70.91320	76.09400	-20.69700	164.55800	6.66951
-998.30300	-62.39090	-2.17743	137.14600	55.00270	113.51600	-147.12000	-48.46170	-14.18520	109.46200	26.40420	130.17200	-88.40350	-27.14230	-70.89640	76.09470	-20.69150	164.57300	6.65391
-998.20300	-62.38530	-2.16582	137.13100	55.00700	113.51600	-147.12900	-48.45900	-14.17180	109.45300	26.41060	130.17400	-88.41810	-27.14440	-70.87960	76.09540	-20.68590	164.58700	6.63830
-998.10300	-62.37960	-2.15421	137.11600	55.01130	113.51600	-147.13900	-48.45630	-14.15850	109.44400	26.41710	130.17600	-88.43270	-27.14650	-70.86280	76.09600	-20.68030	164.60200	6.62269
-998.00300	-62.37400	-2.14260	137.10100	55.01560	113.51600	-147.14800	-48.45360	-14.14520	109.43500	26.42360	130.17800	-88.44730	-27.14870	-70.84590	76.09670	-20.67480	164.61600	6.60707
