time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	22.71530	-191.14400	95.67260	46.88110	174.82300	-81.01950	-0.83354	-150.16700	73.37250	75.10800	110.31200	-46.75940	-90.02750	-77.21430	29.14010	116.60400	-24.25000	23.03690
-999.90300	22.72010	-191.12600	95.66430	46.88050	174.82800	-81.02200	-0.82586	-150.15500	73.36770	75.10810	110.32000	-46.76330	-90.01560	-77.21680	29.14250	116.61700	-24.23920	23.03280
-999.80300	22.72490	-191.10800	95.65600	46.87980	174.83300	-81.02440	-0.81818	-150.14400	73.36300	75.10810	110.32800	-46.76720	-90.00370	-77.21930	29.14480	116.63000	-24.22840	23.02870
-999.70300	22.72970	-191.09000	95.64770	46.87920	174.83800	-81.02680	-0.81050	-150.13300	73.35820	75.10820	110.33600	-46.77110	-89.99180	-77.22170	29.14720	116.64200	-24.21760	23.02470
-999.60300	22.73450	-191.07200	95.63950	46.87860	174.84300	-81.02920	-0.80282	-150.12200	73.35340	75.10820	110.34400	-46.77500	-89.97980	-77.22420	29.14960	116.65500	-24.20680	23.02060
-999.50300	22.73930	-191.05400	95.63120	46.87800	174.84700	-81.03160	-0.79514	-150.11000	73.34860	75.10830	110.35200	-46.77890	-89.96790	-77.22670	29.15190	116.66700	-24.19600	23.01650
-999.40300	22.74410	-191.03600	95.62290	46.87730	174.85200	-81.03400	-0.78746	-150.09900	73.34380	75.10830	110.36000	-46.78280	-89.95600	-77.22920	29.15430	116.68000	-24.18520	23.01240
-999.30300	22.74890	-191.01900	95.61460	46.87670	174.85700	-81.03650	-0.77977	-150.08800	73.33910	75.10830	110.36800	-46.78670	-89.94400	-77.23160	29.15660	116.69300	-24.17440	23.00840
-999.20300	22.75370	-191.00100	95.60630	46.87610	174.86200	-81.03890	-0.77209	-150.07600	73.33430	75.10840	110.37600	-46.79060	-89.93210	-77.23410	29.15900	116.70500	-24.16350	23.00430
-999.10300	22.75840	-190.98300	95.59810	46.87550	174.86700	-81.04130	-0.76441	-150.06500	73.32950	75.10840	110.38400	-46.79450	-89.92020	-77.23660	29.16130	116.71800	-24.15270	23.00020
-999.00300	22.76320	-190.96500	95.58980	46.87480	174.87200	-81.04370	-0.75673	-150.05400	73.32470	75.10850	110.39200	-46.79840	-89.90820	-77.23900	29.16370	116.73000	-24.14190	22.99610
-998.90300	22.76800	-190.94700	95.58150	46.87420	174.87600	-81.04610	-0.74905	-150.04300	73.31990	75.10850	110.40000	-46.80230	-89.89630	-77.24150	29.16600	116.74300	-24.13110	22.99200
-998.80300	22.77280	-190.92900	95.57320	46.87360	174.88100	-81.04860	-0.74137	-150.03100	73.31510	75.10850	110.40800	-46.80620	-89.88430	-77.24400	29.16840	116.75500	-24.12030	22.98790
-998.70300	22.77760	-190.91100	95.56490	46.87300	174.88600	-81.05100	-0.73369	-150.02000	73.31040	75.10860	110.41600	-46.81010	-89.87240	-77.24640	29.17070	116.76800	-24.10950	22.98390
-998.60300	22.78240	-190.89300	95.55660	46.87230	174.89100	-81.05340	-0.72600	-150.00900	73.30560	75.10860	110.42400	-46.81400	-89.86050	-77.24890	29.17310	116.78100	-24.09860	22.97980
-998.50300	22.78720	-190.87600	95.54830	46.87170	174.89600	-81.05580	-0.71832	-149.99700	73.30080	75.10870	110.43200	-46.81790	-89.84850	-77.25140	29.17540	116.79300	-24.08780	22.97570
-998.40300	22.79200	-190.85800	95.54000	46.87110	174.90000	-81.05820	-0.71064	-149.98600	73.29600	75.10870	110.44000	-46.82180	-89.83660	-77.25390	29.17780	116.80600	-24.07700	22.97160
