time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	49.94300	-186.33500	134.29800	20.78850	179.25600	-132.45600	31.54320	-160.42400	116.16600	44.35980	141.05400	-105.55500	-53.69850	-127.95000	96.38560	122.77500	77.15500	-62.40340
-999.90300	49.94510	-186.31700	134.28500	20.78750	179.25900	-132.45900	31.54770	-160.41000	116.15500	44.35880	141.05900	-105.55800	-53.68590	-127.94200	96.37930	122.77800	77.16180	-62.40850
-999.80300	49.94720	-186.29800	134.27100	20.78650	179.26300	-132.46200	31.55220	-160.39600	116.14500	44.35780	141.06400	-105.56200	-53.67340	-127.93400	96.37290	122.78100	77.16850	-62.41360
-999.70300	49.94940	-186.28000	134.25800	20.78550	179.26700	-132.46400	31.55680	-160.38100	116.13400	44.35680	141.06900	-105.56600	-53.66080	-127.92600	96.36650	122.78300	77.17530	-62.41860
-999.60300	49.95150	-186.26200	134.24400	20.78450	179.27000	-132.46700	31.56130	-160.36700	116.12300	44.35580	141.07400	-105.56900	-53.64820	-127.91800	96.36010	122.78600	77.18210	-62.42370
-999.50300	49.95360	-186.24300	134.23100	20.78340	179.27400	-132.47000	31.56580	-160.35200	116.11200	44.35480	141.07900	-105.57300	-53.63570	-127.91000	96.35370	122.78900	77.18880	-62.42880
-999.40300	49.95570	-186.22500	134.21700	20.78240	179.27800	-132.47200	31.57040	-160.33800	116.10100	44.35380	141.08500	-105.57700	-53.62310	-127.90200	96.34730	122.79200	77.19560	-62.43390
-999.30300	49.95790	-186.20700	134.20300	20.78140	179.28100	-132.47500	31.57490	-160.32300	116.09100	44.35280	141.09000	-105.58000	-53.61060	-127.89400	96.34090	122.79500	77.20240	-62.43900
-999.20300	49.96000	-186.18800	134.19000	20.78040	179.28500	-132.47700	31.57940	-160.30900	116.08000	44.35180	141.09500	-105.58400	-53.59800	-127.88600	96.33450	122.79800	77.20910	-62.44410
-999.10300	49.96210	-186.17000	134.17600	20.77940	179.28800	-132.48000	31.58400	-160.29500	116.06900	44.35080	141.10000	-105.58800	-53.58550	-127.87900	96.32810	122.80000	77.21590	-62.44920
-999.00300	49.96420	-186.15200	134.16300	20.77840	179.29200	-132.48300	31.58850	-160.28000	116.05800	44.34980	141.10500	-105.59100	-53.57290	-127.87100	96.32180	122.80300	77.22260	-62.45430
-998.90300	49.96640	-186.13300	134.14900	20.77740	179.29600	-132.48500	31.59300	-160.26600	116.04700	44.34880	141.11000	-105.59500	-53.56030	-127.86300	96.31540	122.80600	77.22940	-62.45940
-998.80300	49.96850	-186.11500	134.13600	20.77640	179.29900	-132.48800	31.59760	-160.25100	116.03700	44.34780	141.11500	-105.59900	-53.54780	-127.85500	96.30900	122.80900	77.23620	-62.46450
-998.70300	49.97060	-186.09700	134.12200	20.77540	179.30300	-132.49100	31.60210	-160.23700	116.02600	44.34680	141.12000	-105.60300	-53.53520	-127.84700	96.30260	122.81200	77.24300	-62.46960
-998.60300	49.97270	-186.07800	134.10900	20.77440	179.30700	-132.49300	31.60670	-160.22200	116.01500	44.34580	141.12500	-105.60600	-53.52260	-127.83900	96.29620	122.81500	77.24970	-62.47470
-998.50300	49.97490	-186.06000	134.09500	20.77330	179.31100	-132.49600	31.61120	-160.20800	116.00400	44.34480	141.13000	-105.61000	-53.51010	-127.83100	96.28980	122.81700	77.25650	-62.47980
-998.40300	49.97700	-186.04200	134.08100	20.77230	179.31400	-132.49900	31.61570	-160.19300	115.99300	44.34380	141.13500	-105.61400	-53.49750	-127.82300	96.28340	122.82000	77.26330	-62.48490
-998.30300	49.97910	-186.02300	134.06800	20.77130	179.31800	-132.50100	31.62030	-160.17900	115.98300	44.34280	141.14000	-105.61700	-53.48500	-127.81500	96.27700	122.82300	77.27010	-62.49000
