time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	21.96580	-186.42900	99.16860	48.64200	170.16200	-85.41000	-1.80120	-145.68200	76.08430	77.16150	105.43300	-49.42560	-90.13490	-73.12830	31.56020	116.02700	-28.47300	23.51990
-999.90300	21.97080	-186.41200	99.15990	48.64140	170.16700	-85.41260	-1.79331	-145.67100	76.07920	77.16160	105.44100	-49.42990	-90.12300	-73.13120	31.56260	116.04000	-28.46230	23.51530
-999.80300	21.97570	-186.39400	99.15120	48.64080	170.17100	-85.41520	-1.78542	-145.66000	76.07420	77.16170	105.44900	-49.43410	-90.11120	-73.13410	31.56500	116.05300	-28.45160	23.51070
-999.70300	21.98070	-186.37700	99.14240	48.64010	170.17600	-85.41780	-1.77753	-145.65000	76.06910	77.16180	105.45800	-49.43830	-90.09930	-73.13700	31.56740	116.06700	-28.44090	23.50600
-999.60300	21.98570	-186.35900	99.13370	48.63950	170.18100	-85.42040	-1.76964	-145.63900	76.06400	77.16190	105.46600	-49.44260	-90.08740	-73.13990	31.56980	116.08000	-28.43020	23.50140
-999.50300	21.99060	-186.34200	99.12500	48.63890	170.18600	-85.42300	-1.76175	-145.62800	76.05900	77.16200	105.47400	-49.44680	-90.07550	-73.14280	31.57220	116.09300	-28.41950	23.49680
-999.40300	21.99560	-186.32500	99.11620	48.63830	170.19100	-85.42560	-1.75385	-145.61700	76.05390	77.16210	105.48200	-49.45110	-90.06370	-73.14570	31.57460	116.10600	-28.40880	23.49220
-999.30300	22.00060	-186.30700	99.10750	48.63760	170.19600	-85.42820	-1.74596	-145.60600	76.04880	77.16220	105.49000	-49.45530	-90.05180	-73.14860	31.57700	116.11900	-28.39810	23.48750
-999.20300	22.00560	-186.29000	99.09880	48.63700	170.20100	-85.43080	-1.73807	-145.59600	76.04380	77.16230	105.49800	-49.45960	-90.03990	-73.15150	31.57940	116.13300	-28.38740	23.48290
-999.10300	22.01050	-186.27200	99.09000	48.63640	170.20500	-85.43340	-1.73018	-145.58500	76.03870	77.16240	105.50600	-49.46380	-90.02800	-73.15440	31.58180	116.14600	-28.37660	23.47830
-999.00300	22.01550	-186.25500	99.08130	48.63570	170.21000	-85.43600	-1.72229	-145.57400	76.03360	77.16250	105.51400	-49.46810	-90.01620	-73.15730	31.58420	116.15900	-28.36590	23.47370
-998.90300	22.02050	-186.23800	99.07260	48.63510	170.21500	-85.43860	-1.71440	-145.56300	76.02860	77.16260	105.52300	-49.47230	-90.00430	-73.16030	31.58660	116.17200	-28.35520	23.46900
-998.80300	22.02550	-186.22000	99.06380	48.63450	170.22000	-85.44120	-1.70651	-145.55300	76.02350	77.16270	105.53100	-49.47660	-89.99240	-73.16320	31.58900	116.18500	-28.34450	23.46440
-998.70300	22.03040	-186.20300	99.05510	48.63380	170.22500	-85.44380	-1.69861	-145.54200	76.01850	77.16280	105.53900	-49.48080	-89.98050	-73.16610	31.59140	116.19900	-28.33370	23.45980
-998.60300	22.03540	-186.18500	99.04640	48.63320	170.23000	-85.44640	-1.69072	-145.53100	76.01340	77.16290	105.54700	-49.48510	-89.96870	-73.16900	31.59380	116.21200	-28.32300	23.45510
-998.50300	22.04040	-186.16800	99.03760	48.63260	170.23500	-85.44900	-1.68283	-145.52000	76.00830	77.16300	105.55500	-49.48930	-89.95680	-73.17180	31.59620	116.22500	-28.31230	23.45050
-998.40300	22.04530	-186.15000	99.02890	48.63190	170.24000	-85.45160	-1.67494	-145.50900	76.00330	77.16310	105.56300	-49.49360	-89.94490	-73.17470	31.59860	116.23800	-28.30150	23.44590
-998.30300	22.05030	-186.13300	99.02020	48.63130	170.24400	-85.45420	-1.66705	-145.49900	75.99820	77.16320	105.57100	-49.49780	-89.93300	-73.17760	31.60100	116.25100	-28.29080	23.44120
-998.20300	22.05530	-186.11600	99.01140	48.63070	170.24900	-85.45680	-1.65916	-145.48800	75.99310	77.16320	105.58000	-49.50210	-89.92110	-73.18050	31.60340	116.26500	-28.28010	23.43660
-998.10300	22.06030	-186.09800	99.00270	48.63000	170.25400	-85.45940	-1.65126	-145.47700	75.98810	77.16330	105.58800	-49.50630	-89.90920	-73.18340	31.60580	116.27800	-28.26930	23.43200
-998.00300	22.06520	-186.08100	98.99390	48.62940	170.25900	-85.46200	-1.64337	-145.46600	75.98300	77.16340	105.59600	-49.51060	-89.89730	-73.18630	31.60820	116.29100	-28.25860	23.42730
-997.90300	22.07020	-186.06300	98.98520	48.62880	170.26400	-85.46460	-1.63548	-145.45500	75.97800	77.16350	105.60400	-49.51480	-89.88540	-73.18920	31.61060	116.30400	-28.24780	23.42270
