time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-192.65600	9.92416	134.29800	170.96000	57.76870	-132.45600	-163.47500	-2.65770	116.16600	128.67900	72.84090	-105.55500	-113.91200	-79.23690	96.38550	49.81080	136.17900	-62.40310
-999.90300	-192.63900	9.93006	134.28500	170.96400	57.76850	-132.45900	-163.46200	-2.65025	116.15500	128.68500	72.84100	-105.55900	-113.90700	-79.22300	96.37920	49.81680	136.18300	-62.40820
-999.80300	-192.62100	9.93597	134.27100	170.96700	57.76830	-132.46200	-163.44900	-2.64280	116.14500	128.69000	72.84110	-105.56300	-113.90200	-79.20910	96.37280	49.82280	136.18800	-62.41330
-999.70300	-192.60400	9.94188	134.25800	170.97100	57.76800	-132.46400	-163.43600	-2.63535	116.13400	128.69500	72.84120	-105.56600	-113.89700	-79.19510	96.36640	49.82880	136.19200	-62.41840
-999.60300	-192.58600	9.94779	134.24400	170.97500	57.76780	-132.46700	-163.42300	-2.62790	116.12300	128.70000	72.84130	-105.57000	-113.89200	-79.18120	96.36000	49.83480	136.19600	-62.42350
-999.50300	-192.56900	9.95370	134.23100	170.97900	57.76760	-132.46900	-163.40900	-2.62045	116.11200	128.70500	72.84140	-105.57400	-113.88700	-79.16730	96.35360	49.84090	136.20000	-62.42860
-999.40300	-192.55100	9.95960	134.21700	170.98200	57.76740	-132.47200	-163.39600	-2.61300	116.10100	128.71000	72.84140	-105.57700	-113.88100	-79.15340	96.34720	49.84690	136.20400	-62.43370
-999.30300	-192.53400	9.96551	134.20300	170.98600	57.76720	-132.47500	-163.38300	-2.60555	116.09100	128.71500	72.84150	-105.58100	-113.87600	-79.13940	96.34080	49.85290	136.20900	-62.43880
-999.20300	-192.51600	9.97142	134.19000	170.99000	57.76690	-132.47700	-163.37000	-2.59810	116.08000	128.72100	72.84160	-105.58500	-113.87100	-79.12550	96.33440	49.85890	136.21300	-62.44390
-999.10300	-192.49900	9.97733	134.17600	170.99400	57.76670	-132.48000	-163.35700	-2.59065	116.06900	128.72600	72.84170	-105.58800	-113.86600	-79.11150	96.32810	49.86490	136.21700	-62.44900
