time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-212.97300	6.27656	106.53800	186.33900	58.58360	-112.96700	-181.06100	-5.21411	93.82610	140.64800	72.16680	-93.88230	-124.07300	-79.37390	87.66200	52.87730	133.23000	-68.00230
-999.90300	-212.95400	6.28255	106.52700	186.34400	58.58340	-112.96900	-181.04600	-5.20673	93.81650	140.65400	72.16700	-93.88510	-124.06800	-79.36020	87.65510	52.88360	133.23400	-68.00670
-999.80300	-212.93500	6.28854	106.51500	186.34800	58.58330	-112.97100	-181.03200	-5.19935	93.80690	140.65900	72.16720	-93.88790	-124.06200	-79.34660	87.64810	52.88990	133.23800	-68.01110
-999.70300	-212.91600	6.29453	106.50400	186.35200	58.58320	-112.97300	-181.01700	-5.19197	93.79730	140.66400	72.16730	-93.89070	-124.05700	-79.33300	87.64120	52.89620	133.24200	-68.01560
-999.60300	-212.89700	6.30052	106.49200	186.35600	58.58300	-112.97500	-181.00300	-5.18458	93.78770	140.67000	72.16750	-93.89350	-124.05100	-79.31940	87.63420	52.90240	133.24600	-68.02000
-999.50300	-212.87800	6.30652	106.48100	186.36000	58.58290	-112.97700	-180.98900	-5.17720	93.77800	140.67500	72.16760	-93.89640	-124.04600	-79.30570	87.62730	52.90870	133.25000	-68.02450
-999.40300	-212.85900	6.31251	106.46900	186.36400	58.58270	-112.97900	-180.97400	-5.16982	93.76840	140.68100	72.16780	-93.89920	-124.04100	-79.29210	87.62030	52.91500	133.25400	-68.02890
-999.30300	-212.84000	6.31850	106.45800	186.36800	58.58260	-112.98100	-180.96000	-5.16244	93.75880	140.68600	72.16790	-93.90200	-124.03500	-79.27850	87.61340	52.92130	133.25800	-68.03330
-999.20300	-212.82100	6.32449	106.44600	186.37200	58.58250	-112.98300	-180.94600	-5.15506	93.74920	140.69200	72.16810	-93.90490	-124.03000	-79.26490	87.60640	52.92760	133.26200	-68.03780
-999.10300	-212.80200	6.33048	106.43400	186.37600	58.58230	-112.98500	-180.93100	-5.14768	93.73960	140.69700	72.16830	-93.90770	-124.02400	-79.25120	87.59950	52.93380	133.26600	-68.04220
-999.00300	-212.78300	6.33647	106.42300	186.38000	58.58220	-112.98700	-180.91700	-5.14030	93.73000	140.70300	72.16840	-93.91050	-124.01900	-79.23760	87.59250	52.94010	133.27000	-68.04670
-998.90300	-212.76300	6.34246	106.41100	186.38400	58.58200	-112.98900	-180.90200	-5.13292	93.72040	140.70800	72.16860	-93.91330	-124.01400	-79.22400	87.58560	52.94640	133.27400	-68.05110
-998.80300	-212.74400	6.34845	106.40000	186.38800	58.58190	-112.99100	-180.88800	-5.12554	93.71080	140.71300	72.16870	-93.91620	-124.00800	-79.21040	87.57860	52.95270	133.27800	-68.05550
-998.70300	-212.72500	6.35445	106.38800	186.39200	58.58170	-112.99300	-180.87400	-5.11816	93.70120	140.71900	72.16890	-93.91900	-124.00300	-79.19670	87.57160	52.95900	133.28200	-68.06000
-998.60300	-212.70600	6.36044	106.37700	186.39600	58.58160	-112.99500	-180.85900	-5.11078	93.69160	140.72400	72.16900	-93.92180	-123.99700	-79.18310	87.56470	52.96530	133.28600	-68.06440
-998.50300	-212.68700	6.36643	106.36500	186.40000	58.58140	-112.99700	-180.84500	-5.10339	93.68190	140.73000	72.16920	-93.92460	-123.99200	-79.16950	87.55770	52.97160	133.29000	-68.06890
-998.40300	-212.66800	6.37242	106.35300	186.40400	58.58130	-112.99900	-180.83000	-5.09601	93.67230	140.73500	72.16930	-93.92750	-123.98600	-79.15590	87.55080	52.97790	133.29400	-68.07330
-998.30300	-212.64900	6.37841	106.34200	186.40800	58.58120	-113.00100	-180.81600	-5.08863	93.66270	140.74100	72.16950	-93.93030	-123.98100	-79.14220	87.54380	52.98420	133.29800	-68.07780
-998.20300	-212.63000	6.38440	106.33000	186.41200	58.58100	-113.00300	-180.80200	-5.08125	93.65310	140.74600	72.16970	-93.93310	-123.97600	-79.12860	87.53680	52.99050	133.30200	-68.08220
-998.10300	-212.61100	6.39039	106.31900	186.41600	58.58090	-113.00500	-180.78700	-5.07387	93.64350	140.75200	72.16980	-93.93600	-123.97000	-79.11500	87.52980	52.99680	133.30600	-68.08660
-998.00300	-212.59200	6.39638	106.30700	186.42000	58.58070	-113.00700	-180.77300	-5.06649	93.63390	140.75700	72.17000	-93.93880	-123.96500	-79.10130	87.52290	53.00310	133.31000	-68.09110
-997.90300	-212.57300	6.40238	106.29600	186.42400	58.58060	-113.00900	-180.75800	-5.05911	93.62430	140.76300	72.17010	-93.94160	-123.95900	-79.08770	87.51590	53.00940	133.31400	-68.09550
-997.80300	-212.55400	6.40837	106.28400	186.42800	58.58040	-113.01100	-180.74400	-5.05173	93.61470	140.76800	72.17030	-93.94440	-123.95400	-79.07400	87.50890	53.01570	133.31800	-68.10000
-997.70300	-212.53500	6.41436	106.27300	186.43200	58.58030	-113.01300	-180.73000	-5.04435	93.60510	140.77400	72.17040	-93.94730	-123.94900	-79.06040	87.50200	53.02200	133.32200	-68.10440
-997.60300	-212.51600	6.42035	106.26100	186.43600	58.58010	-113.01600	-180.71500	-5.03697	93.59550	140.77900	72.17060	-93.95010	-123.94300	-79.04680	87.49500	53.02830	133.32600	-68.10890
