time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	-207.52700	3.45364	110.32600	180.16500	61.77400	-117.61700	-175.42800	-7.85931	96.89580	133.84700	75.09000	-97.22320	-117.60300	-80.84350	90.43560	45.33810	134.23500	-69.61270
-999.90300	-207.50800	3.45995	110.31400	180.16900	61.77390	-117.61900	-175.41500	-7.85163	96.88590	133.85300	75.09030	-97.22630	-117.59800	-80.82980	90.42850	45.34430	134.23900	-69.61750
-999.80300	-207.49000	3.46627	110.30200	180.17400	61.77380	-117.62100	-175.40100	-7.84395	96.87590	133.85800	75.09050	-97.22930	-117.59300	-80.81600	90.42130	45.35050	134.24400	-69.62230
-999.70300	-207.47100	3.47259	110.29000	180.17800	61.77370	-117.62300	-175.38700	-7.83627	96.86600	133.86400	75.09080	-97.23240	-117.58900	-80.80230	90.41420	45.35680	134.24800	-69.62700
-999.60300	-207.45300	3.47891	110.27800	180.18200	61.77360	-117.62500	-175.37400	-7.82859	96.85610	133.87000	75.09100	-97.23540	-117.58400	-80.78850	90.40710	45.36300	134.25200	-69.63180
-999.50300	-207.43400	3.48523	110.26600	180.18600	61.77350	-117.62800	-175.36000	-7.82091	96.84610	133.87500	75.09130	-97.23850	-117.57900	-80.77480	90.40000	45.36920	134.25600	-69.63660
-999.40300	-207.41600	3.49154	110.25400	180.19000	61.77340	-117.63000	-175.34600	-7.81323	96.83620	133.88100	75.09150	-97.24160	-117.57500	-80.76110	90.39280	45.37540	134.26100	-69.64140
-999.30300	-207.39800	3.49786	110.24100	180.19400	61.77330	-117.63200	-175.33200	-7.80555	96.82620	133.88600	75.09180	-97.24460	-117.57000	-80.74730	90.38570	45.38160	134.26500	-69.64620
-999.20300	-207.37900	3.50418	110.22900	180.19800	61.77320	-117.63400	-175.31900	-7.79787	96.81630	133.89200	75.09200	-97.24770	-117.56500	-80.73360	90.37860	45.38780	134.26900	-69.65100
-999.10300	-207.36100	3.51050	110.21700	180.20200	61.77310	-117.63600	-175.30500	-7.79019	96.80630	133.89700	75.09220	-97.25080	-117.56100	-80.71990	90.37150	45.39410	134.27300	-69.65570
-999.00300	-207.34200	3.51681	110.20500	180.20600	61.77300	-117.63800	-175.29100	-7.78251	96.79640	133.90300	75.09250	-97.25380	-117.55600	-80.70610	90.36430	45.40030	134.27800	-69.66050
-998.90300	-207.32400	3.52313	110.19300	180.21000	61.77290	-117.64100	-175.27800	-7.77483	96.78640	133.90800	75.09270	-97.25690	-117.55100	-80.69240	90.35720	45.40650	134.28200	-69.66530
-998.80300	-207.30500	3.52945	110.18100	180.21400	61.77290	-117.64300	-175.26400	-7.76715	96.77650	133.91400	75.09300	-97.25990	-117.54700	-80.67870	90.35010	45.41270	134.28600	-69.67010
-998.70300	-207.28700	3.53577	110.16900	180.21900	61.77280	-117.64500	-175.25000	-7.75947	96.76650	133.91900	75.09320	-97.26300	-117.54200	-80.66490	90.34300	45.41900	134.29100	-69.67490
-998.60300	-207.26900	3.54208	110.15700	180.22300	61.77270	-117.64700	-175.23700	-7.75179	96.75660	133.92500	75.09350	-97.26610	-117.53800	-80.65120	90.33580	45.42520	134.29500	-69.67960
-998.50300	-207.25000	3.54840	110.14500	180.22700	61.77260	-117.64900	-175.22300	-7.74411	96.74660	133.93100	75.09370	-97.26910	-117.53300	-80.63750	90.32870	45.43140	134.29900	-69.68440
-998.40300	-207.23200	3.55472	110.13300	180.23100	61.77250	-117.65100	-175.20900	-7.73643	96.73670	133.93600	75.09400	-97.27220	-117.52800	-80.62370	90.32160	45.43760	134.30300	-69.68920
-998.30300	-207.21300	3.56104	110.12100	180.23500	61.77240	-117.65400	-175.19600	-7.72875	96.72670	133.94200	75.09420	-97.27530	-117.52400	-80.61000	90.31450	45.44390	134.30800	-69.69400
-998.20300	-207.19500	3.56735	110.10900	180.23900	61.77230	-117.65600	-175.18200	-7.72107	96.71680	133.94700	75.09450	-97.27830	-117.51900	-80.59630	90.30730	45.45010	134.31200	-69.69880
-998.10300	-207.17600	3.57367	110.09700	180.24300	61.77220	-117.65800	-175.16800	-7.71339	96.70680	133.95300	75.09470	-97.28140	-117.51400	-80.58250	90.30020	45.45630	134.31600	-69.70360
-998.00300	-207.15800	3.57999	110.08500	180.24700	61.77210	-117.66000	-175.15500	-7.70571	96.69690	133.95800	75.09500	-97.28450	-117.51000	-80.56880	90.29310	45.46260	134.32000	-69.70840
-997.90300	-207.13900	3.58631	110.07300	180.25100	61.77200	-117.66200	-175.14100	-7.69803	96.68690	133.96400	75.09520	-97.28750	-117.50500	-80.55510	90.28600	45.46880	134.32500	-69.71320
-997.80300	-207.12100	3.59262	110.06100	180.25500	61.77190	-117.66400	-175.12700	-7.69035	96.67700	133.96900	75.09550	-97.29060	-117.50000	-80.54130	90.27880	45.47500	134.32900	-69.71800
-997.70300	-207.10300	3.59894	110.04900	180.25900	61.77180	-117.66700	-175.11300	-7.68267	96.66700	133.97500	75.09570	-97.29370	-117.49600	-80.52760	90.27170	45.48130	134.33300	-69.72280
-997.60300	-207.08400	3.60526	110.03700	180.26400	61.77170	-117.66900	-175.10000	-7.67499	96.65700	133.98100	75.09590	-97.29670	-117.49100	-80.51390	90.26460	45.48750	134.33800	-69.72760
-997.50300	-207.06600	3.61157	110.02500	180.26800	61.77160	-117.67100	-175.08600	-7.66731	96.64710	133.98600	75.09620	-97.29980	-117.48600	-80.50010	90.25750	45.49380	134.34200	-69.73240
-997.40400	-207.04700	3.61789	110.01300	180.27200	61.77150	-117.67300	-175.07200	-7.65963	96.63710	133.99200	75.09640	-97.30290	-117.48200	-80.48640	90.25030	45.50000	134.34600	-69.73720
-997.30400	-207.02900	3.62421	110.00100	180.27600	61.77140	-117.67500	-175.05900	-7.65195	96.62720	133.99700	75.09670	-97.30600	-117.47700	-80.47270	90.24320	45.50620	134.35000	-69.74200
-997.20400	-207.01000	3.63053	109.98900	180.28000	61.77130	-117.67700	-175.04500	-7.64427	96.61720	134.00300	75.09690	-97.30900	-117.47200	-80.45890	90.23610	45.51250	134.35500	-69.74670
-997.10400	-206.99200	3.63684	109.97700	180.28400	61.77120	-117.68000	-175.03100	-7.63659	96.60730	134.00800	75.09720	-97.31210	-117.46800	-80.44520	90.22890	45.51870	134.35900	-69.75150
-997.00400	-206.97400	3.64316	109.96500	180.28800	61.77110	-117.68200	-175.01800	-7.62891	96.59730	134.01400	75.09740	-97.31520	-117.46300	-80.43140	90.22180	45.52500	134.36300	-69.75630
-996.90400	-206.95500	3.64948	109.95300	180.29200	61.77100	-117.68400	-175.00400	-7.62123	96.58740	134.02000	75.09770	-97.31830	-117.45800	-80.41770	90.21470	45.53120	134.36800	-69.76110
-996.80400	-206.93700	3.65580	109.94100	180.29600	61.77090	-117.68600	-174.99000	-7.61355	96.57740	134.02500	75.09790	-97.32130	-117.45400	-80.40400	90.20750	45.53750	134.37200	-69.76590
-996.70400	-206.91800	3.66211	109.92900	180.30000	61.77080	-117.68800	-174.97600	-7.60587	96.56750	134.03100	75.09810	-97.32440	-117.44900	-80.39020	90.20040	45.54370	134.37600	-69.77070
-996.60400	-206.90000	3.66843	109.91700	180.30500	61.77070	-117.69000	-174.96300	-7.59819	96.55750	134.03600	75.09840	-97.32750	-117.44500	-80.37650	90.19320	45.55000	134.38000	-69.77550
-996.50400	-206.88100	3.67475	109.90500	180.30900	61.77060	-117.69300	-174.94900	-7.59051	96.54760	134.04200	75.09860	-97.33060	-117.44000	-80.36270	90.18610	45.55620	134.38500	-69.78030
-996.40400	-206.86300	3.68107	109.89300	180.31300	61.77050	-117.69500	-174.93500	-7.58283	96.53760	134.04700	75.09890	-97.33360	-117.43500	-80.34900	90.17900	45.56250	134.38900	-69.78510
-996.30400	-206.84400	3.68738	109.88100	180.31700	61.77040	-117.69700	-174.92100	-7.57515	96.52770	134.05300	75.09910	-97.33670	-117.43100	-80.33520	90.17180	45.56880	134.39300	-69.79000
-996.20400	-206.82600	3.69370	109.86800	180.32100	61.77030	-117.69900	-174.90800	-7.56746	96.51770	134.05900	75.09930	-97.33980	-117.42600	-80.32150	90.16470	45.57500	134.39700	-69.79480
-996.10400	-206.80800	3.70002	109.85600	180.32500	61.77020	-117.70100	-174.89400	-7.55978	96.50780	134.06400	75.09960	-97.34280	-117.42100	-80.30770	90.15750	45.58130	134.40200	-69.79960
-996.00400	-206.78900	3.70634	109.84400	180.32900	61.77010	-117.70300	-174.88000	-7.55210	96.49780	134.07000	75.09980	-97.34590	-117.41700	-80.29400	90.15040	45.58750	134.40600	-69.80440
