time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-1000.00000	16.63000	-122.42600	144.03200	68.90440	111.13700	-154.23300	-0.01156	-98.48310	119.60600	91.22310	70.25360	-110.82100	-71.01250	-62.97850	96.33620	146.95700	3.82954	-45.73220
-999.90300	16.63700	-122.41500	144.01600	68.90370	111.14200	-154.23800	-0.00223	-98.47600	119.59500	91.22310	70.26010	-110.82900	-70.99750	-62.97810	96.33150	146.96400	3.83603	-45.74210
-999.80300	16.64410	-122.40400	144.00100	68.90300	111.14600	-154.24300	0.00710	-98.46880	119.58400	91.22310	70.26660	-110.83700	-70.98240	-62.97770	96.32690	146.97100	3.84252	-45.75200
-999.70300	16.65110	-122.39200	143.98500	68.90230	111.15000	-154.24900	0.01643	-98.46160	119.57200	91.22310	70.27310	-110.84500	-70.96740	-62.97730	96.32220	146.97900	3.84900	-45.76190
-999.60300	16.65820	-122.38100	143.96900	68.90160	111.15500	-154.25400	0.02576	-98.45440	119.56100	91.22310	70.27960	-110.85300	-70.95240	-62.97690	96.31750	146.98600	3.85549	-45.77190
-999.50300	16.66520	-122.36900	143.95300	68.90090	111.15900	-154.25900	0.03509	-98.44720	119.55000	91.22310	70.28610	-110.86100	-70.93740	-62.97650	96.31280	146.99300	3.86198	-45.78180
-999.40300	16.67230	-122.35800	143.93800	68.90020	111.16400	-154.26400	0.04442	-98.44000	119.53800	91.22310	70.29260	-110.86900	-70.92230	-62.97610	96.30810	147.00100	3.86848	-45.79170
-999.30300	16.67930	-122.34700	143.92200	68.89950	111.16800	-154.26900	0.05375	-98.43280	119.52700	91.22310	70.29910	-110.87700	-70.90730	-62.97570	96.30340	147.00800	3.87497	-45.80170
-999.20300	16.68640	-122.33500	143.90600	68.89880	111.17200	-154.27400	0.06308	-98.42570	119.51600	91.22310	70.30560	-110.88400	-70.89230	-62.97530	96.29880	147.01500	3.88147	-45.81160
-999.10300	16.69340	-122.32400	143.89000	68.89810	111.17700	-154.27900	0.07241	-98.41850	119.50400	91.22310	70.31210	-110.89200	-70.87720	-62.97490	96.29410	147.02300	3.88797	-45.82150
-999.00300	16.70040	-122.31300	143.87400	68.89750	111.18100	-154.28500	0.08174	-98.41130	119.49300	91.22310	70.31860	-110.90000	-70.86220	-62.97450	96.28940	147.03000	3.89447	-45.83150
-998.90300	16.70750	-122.30100	143.85900	68.89680	111.18600	-154.29000	0.09107	-98.40410	119.48200	91.22310	70.32510	-110.90800	-70.84720	-62.97410	96.28470	147.03700	3.90097	-45.84140
-998.80300	16.71450	-122.29000	143.84300	68.89610	111.19000	-154.29500	0.10039	-98.39690	119.47000	91.22310	70.33160	-110.91600	-70.83210	-62.97370	96.28000	147.04500	3.90747	-45.85140
-998.70300	16.72160	-122.27800	143.82700	68.89540	111.19500	-154.30000	0.10973	-98.38970	119.45900	91.22310	70.33810	-110.92400	-70.81710	-62.97330	96.27530	147.05200	3.91397	-45.86130
-998.60300	16.72860	-122.26700	143.81100	68.89470	111.19900	-154.30500	0.11905	-98.38250	119.44800	91.22310	70.34460	-110.93200	-70.80200	-62.97290	96.27060	147.05900	3.92048	-45.87120
