time	x_f	y_f	z_f	Vx_f	Vy_f	Vz_f	x_nf	y_nf	z_nf	Vx_nf	Vy_nf	Vz_nf	x_kepl	y_kepl	z_kepl	Vx_kepl	Vy_kepl	Vz_kepl
-997.80300	-82.44350	-158.75700	-5.15460	91.09570	125.18200	84.54450	-64.95290	-112.45200	-23.87580	56.35730	44.15770	104.55100	-40.28300	-24.03090	-86.55250	-21.26270	-98.80890	89.49060
-997.70300	-82.43420	-158.74400	-5.14596	91.09920	125.18900	84.54450	-64.94720	-112.44800	-23.86520	56.36410	44.16930	104.55300	-40.28520	-24.04100	-86.54340	-21.25190	-98.80250	89.51370
-997.60300	-82.42490	-158.73200	-5.13731	91.10260	125.19500	84.54460	-64.94140	-112.44300	-23.85450	56.37080	44.18100	104.55500	-40.28730	-24.05110	-86.53420	-21.24120	-98.79610	89.53680
-997.50300	-82.41560	-158.71900	-5.12867	91.10600	125.20200	84.54470	-64.93570	-112.43900	-23.84380	56.37750	44.19260	104.55800	-40.28950	-24.06120	-86.52500	-21.23040	-98.78960	89.55990
-997.40400	-82.40630	-158.70600	-5.12002	91.10950	125.20900	84.54480	-64.92990	-112.43400	-23.83310	56.38420	44.20430	104.56000	-40.29170	-24.07130	-86.51590	-21.21970	-98.78320	89.58300
-997.30400	-82.39700	-158.69300	-5.11137	91.11290	125.21500	84.54480	-64.92410	-112.43000	-23.82240	56.39100	44.21590	104.56300	-40.29380	-24.08140	-86.50670	-21.20890	-98.77680	89.60610
-997.20400	-82.38760	-158.68000	-5.10273	91.11640	125.22200	84.54490	-64.91840	-112.42500	-23.81170	56.39770	44.22760	104.56500	-40.29600	-24.09150	-86.49760	-21.19810	-98.77030	89.62930
-997.10400	-82.37830	-158.66700	-5.09408	91.11980	125.22900	84.54500	-64.91260	-112.42100	-23.80100	56.40440	44.23920	104.56800	-40.29820	-24.10160	-86.48840	-21.18740	-98.76390	89.65240
-997.00400	-82.36900	-158.65500	-5.08543	91.12330	125.23600	84.54500	-64.90680	-112.41600	-23.79030	56.41110	44.25090	104.57000	-40.30030	-24.11170	-86.47920	-21.17660	-98.75750	89.67550
-996.90400	-82.35970	-158.64200	-5.07679	91.12670	125.24200	84.54510	-64.90110	-112.41200	-23.77960	56.41790	44.26250	104.57300	-40.30250	-24.12180	-86.47000	-21.16580	-98.75100	89.69860
-996.80400	-82.35040	-158.62900	-5.06814	91.13020	125.24900	84.54520	-64.89530	-112.40700	-23.76890	56.42460	44.27420	104.57500	-40.30470	-24.13190	-86.46090	-21.15510	-98.74460	89.72170
-996.70400	-82.34110	-158.61600	-5.05949	91.13360	125.25600	84.54520	-64.88950	-112.40300	-23.75820	56.43130	44.28580	104.57800	-40.30680	-24.14200	-86.45170	-21.14430	-98.73810	89.74480
-996.60400	-82.33170	-158.60300	-5.05085	91.13710	125.26300	84.54530	-64.88370	-112.39800	-23.74750	56.43800	44.29750	104.58000	-40.30900	-24.15210	-86.44250	-21.13350	-98.73170	89.76790
-996.50400	-82.32240	-158.59100	-5.04220	91.14050	125.26900	84.54540	-64.87800	-112.39300	-23.73680	56.44480	44.30910	104.58300	-40.31120	-24.16220	-86.43330	-21.12270	-98.72520	89.79100
-996.40400	-82.31310	-158.57800	-5.03355	91.14400	125.27600	84.54540	-64.87220	-112.38900	-23.72610	56.45150	44.32080	104.58500	-40.31330	-24.17230	-86.42410	-21.11190	-98.71880	89.81410
-996.30400	-82.30380	-158.56500	-5.02491	91.14740	125.28300	84.54550	-64.86640	-112.38400	-23.71540	56.45820	44.33250	104.58800	-40.31550	-24.18240	-86.41500	-21.10120	-98.71230	89.83730
-996.20400	-82.29440	-158.55200	-5.01626	91.15080	125.28900	84.54560	-64.86060	-112.38000	-23.70470	56.46500	44.34410	104.59000	-40.31760	-24.19250	-86.40580	-21.09040	-98.70580	89.86040
-996.10400	-82.28510	-158.53900	-5.00761	91.15430	125.29600	84.54560	-64.85490	-112.37500	-23.69400	56.47170	44.35580	104.59200	-40.31980	-24.20260	-86.39660	-21.07960	-98.69930	89.88350
-996.00400	-82.27580	-158.52700	-4.99897	91.15770	125.30300	84.54570	-64.84910	-112.37100	-23.68330	56.47840	44.36750	104.59500	-40.32190	-24.21270	-86.38740	-21.06880	-98.69290	89.90660
-995.90400	-82.26650	-158.51400	-4.99032	91.16120	125.31000	84.54580	-64.84330	-112.36600	-23.67260	56.48520	44.37910	104.59700	-40.32410	-24.22280	-86.37820	-21.05800	-98.68640	89.92970
-995.80400	-82.25710	-158.50100	-4.98168	91.16460	125.31600	84.54580	-64.83750	-112.36200	-23.66190	56.49190	44.39080	104.60000	-40.32630	-24.23290	-86.36900	-21.04720	-98.67990	89.95290
-995.70400	-82.24780	-158.48800	-4.97303	91.16810	125.32300	84.54590	-64.83180	-112.35700	-23.65130	56.49860	44.40250	104.60200	-40.32840	-24.24300	-86.35980	-21.03640	-98.67340	89.97600
-995.60400	-82.23850	-158.47500	-4.96438	91.17160	125.33000	84.54600	-64.82600	-112.35300	-23.64060	56.50540	44.41420	104.60500	-40.33060	-24.25300	-86.35060	-21.02560	-98.66690	89.99910
-995.50400	-82.22910	-158.46200	-4.95574	91.17500	125.33700	84.54600	-64.82020	-112.34800	-23.62990	56.51210	44.42580	104.60700	-40.33270	-24.26310	-86.34140	-21.01480	-98.66040	90.02220
-995.40400	-82.21980	-158.45000	-4.94709	91.17850	125.34300	84.54610	-64.81440	-112.34400	-23.61920	56.51890	44.43750	104.61000	-40.33490	-24.27320	-86.33220	-21.00400	-98.65390	90.04530
-995.30400	-82.21050	-158.43700	-4.93844	91.18190	125.35000	84.54620	-64.80860	-112.33900	-23.60850	56.52560	44.44920	104.61200	-40.33700	-24.28330	-86.32300	-20.99320	-98.64740	90.06850
-995.20400	-82.20120	-158.42400	-4.92980	91.18540	125.35700	84.54620	-64.80290	-112.33400	-23.59780	56.53230	44.46090	104.61500	-40.33910	-24.29340	-86.31380	-20.98240	-98.64090	90.09160
-995.10400	-82.19180	-158.41100	-4.92115	91.18880	125.36400	84.54630	-64.79710	-112.33000	-23.58710	56.53910	44.47250	104.61700	-40.34130	-24.30350	-86.30450	-20.97160	-98.63440	90.11470
-995.00400	-82.18250	-158.39800	-4.91250	91.19230	125.37000	84.54630	-64.79130	-112.32500	-23.57640	56.54580	44.48420	104.61900	-40.34340	-24.31360	-86.29530	-20.96080	-98.62790	90.13780
-994.90400	-82.17320	-158.38600	-4.90386	91.19570	125.37700	84.54640	-64.78550	-112.32100	-23.56570	56.55260	44.49590	104.62200	-40.34560	-24.32370	-86.28610	-20.95000	-98.62140	90.16100
-994.80400	-82.16380	-158.37300	-4.89521	91.19920	125.38400	84.54650	-64.77970	-112.31600	-23.55500	56.55930	44.50760	104.62400	-40.34770	-24.33380	-86.27690	-20.93920	-98.61480	90.18410
-994.70400	-82.15450	-158.36000	-4.88656	91.20260	125.39100	84.54650	-64.77390	-112.31200	-23.54430	56.56600	44.51930	104.62700	-40.34990	-24.34380	-86.26770	-20.92830	-98.60830	90.20720
-994.60400	-82.14520	-158.34700	-4.87792	91.20610	125.39700	84.54660	-64.76820	-112.30700	-23.53360	56.57280	44.53100	104.62900	-40.35200	-24.35390	-86.25840	-20.91750	-98.60180	90.23040
-994.50400	-82.13590	-158.33400	-4.86927	91.20950	125.40400	84.54670	-64.76240	-112.30300	-23.52290	56.57950	44.54270	104.63200	-40.35410	-24.36400	-86.24920	-20.90670	-98.59530	90.25350
-994.40400	-82.12650	-158.32200	-4.86062	91.21300	125.41100	84.54670	-64.75660	-112.29800	-23.51220	56.58630	44.55440	104.63400	-40.35630	-24.37410	-86.24000	-20.89590	-98.58870	90.27660
-994.30400	-82.11720	-158.30900	-4.85198	91.21650	125.41800	84.54680	-64.75080	-112.29300	-23.50150	56.59300	44.56610	104.63700	-40.35840	-24.38420	-86.23070	-20.88510	-98.58220	90.29980
-994.20400	-82.10790	-158.29600	-4.84333	91.21990	125.42400	84.54680	-64.74500	-112.28900	-23.49080	56.59980	44.57780	104.63900	-40.36060	-24.39430	-86.22150	-20.87420	-98.57560	90.32290
-994.10400	-82.09850	-158.28300	-4.83468	91.22340	125.43100	84.54690	-64.73920	-112.28400	-23.48010	56.60650	44.58950	104.64100	-40.36270	-24.40430	-86.21230	-20.86340	-98.56910	90.34600
-994.00400	-82.08920	-158.27000	-4.82604	91.22680	125.43800	84.54700	-64.73340	-112.28000	-23.46930	56.61320	44.60120	104.64400	-40.36480	-24.41440	-86.20300	-20.85260	-98.56250	90.36920
-993.90400	-82.07990	-158.25700	-4.81739	91.23030	125.44500	84.54700	-64.72760	-112.27500	-23.45860	56.62000	44.61290	104.64600	-40.36700	-24.42450	-86.19380	-20.84170	-98.55600	90.39230
-993.80400	-82.07060	-158.24500	-4.80875	91.23380	125.45200	84.54710	-64.72190	-112.27100	-23.44790	56.62670	44.62460	104.64900	-40.36910	-24.43460	-86.18450	-20.83090	-98.54940	90.41540
-993.70400	-82.06120	-158.23200	-4.80010	91.23720	125.45800	84.54710	-64.71610	-112.26600	-23.43720	56.63350	44.63630	104.65100	-40.37120	-24.44470	-86.17530	-20.82010	-98.54290	90.43860
-993.60400	-82.05190	-158.21900	-4.79145	91.24070	125.46500	84.54720	-64.71030	-112.26200	-23.42650	56.64020	44.64800	104.65400	-40.37330	-24.45470	-86.16600	-20.80920	-98.53630	90.46170
-993.50400	-82.04260	-158.20600	-4.78281	91.24420	125.47200	84.54720	-64.70450	-112.25700	-23.41580	56.64700	44.65970	104.65600	-40.37550	-24.46480	-86.15680	-20.79840	-98.52970	90.48480
-993.40400	-82.03320	-158.19300	-4.77416	91.24760	125.47900	84.54730	-64.69870	-112.25200	-23.40510	56.65370	44.67140	104.65900	-40.37760	-24.47490	-86.14750	-20.78750	-98.52310	90.50800
-993.30500	-82.02390	-158.18000	-4.76551	91.25110	125.48500	84.54740	-64.69290	-112.24800	-23.39440	56.66050	44.68310	104.66100	-40.37970	-24.48500	-86.13830	-20.77670	-98.51660	90.53110
-993.20500	-82.01460	-158.16800	-4.75687	91.25450	125.49200	84.54740	-64.68710	-112.24300	-23.38370	56.66720	44.69480	104.66300	-40.38180	-24.49500	-86.12900	-20.76580	-98.51000	90.55430
-993.10500	-82.00530	-158.15500	-4.74822	91.25800	125.49900	84.54750	-64.68130	-112.23900	-23.37300	56.67400	44.70660	104.66600	-40.38400	-24.50510	-86.11970	-20.75500	-98.50340	90.57740
-993.00500	-81.99590	-158.14200	-4.73957	91.26150	125.50600	84.54750	-64.67550	-112.23400	-23.36230	56.68070	44.71830	104.66800	-40.38610	-24.51520	-86.11050	-20.74410	-98.49680	90.60050
-992.90500	-81.98660	-158.12900	-4.73093	91.26490	125.51200	84.54760	-64.66970	-112.23000	-23.35160	56.68750	44.73000	104.67100	-40.38820	-24.52530	-86.10120	-20.73330	-98.49020	90.62370
-992.80500	-81.97730	-158.11600	-4.72228	91.26840	125.51900	84.54760	-64.66390	-112.22500	-23.34090	56.69420	44.74170	104.67300	-40.39030	-24.53530	-86.09190	-20.72240	-98.48360	90.64680
-992.70500	-81.96800	-158.10300	-4.71363	91.27190	125.52600	84.54770	-64.65810	-112.22000	-23.33020	56.70100	44.75340	104.67600	-40.39250	-24.54540	-86.08270	-20.71160	-98.47700	90.67000
-992.60500	-81.95860	-158.09000	-4.70499	91.27530	125.53300	84.54770	-64.65230	-112.21600	-23.31950	56.70780	44.76520	104.67800	-40.39460	-24.55550	-86.07340	-20.70070	-98.47040	90.69310
-992.50500	-81.94930	-158.07800	-4.69634	91.27880	125.54000	84.54780	-64.64650	-112.21100	-23.30880	56.71450	44.77690	104.68100	-40.39670	-24.56550	-86.06410	-20.68980	-98.46380	90.71630
-992.40500	-81.94000	-158.06500	-4.68770	91.28230	125.54600	84.54780	-64.64070	-112.20700	-23.29810	56.72130	44.78860	104.68300	-40.39880	-24.57560	-86.05480	-20.67900	-98.45720	90.73940
-992.30500	-81.93060	-158.05200	-4.67905	91.28570	125.55300	84.54790	-64.63490	-112.20200	-23.28740	56.72800	44.80030	104.68500	-40.40090	-24.58570	-86.04560	-20.66810	-98.45060	90.76260
-992.20500	-81.92130	-158.03900	-4.67040	91.28920	125.56000	84.54790	-64.62910	-112.19800	-23.27670	56.73480	44.81210	104.68800	-40.40300	-24.59580	-86.03630	-20.65720	-98.44400	90.78570
-992.10500	-81.91200	-158.02600	-4.66176	91.29270	125.56700	84.54800	-64.62330	-112.19300	-23.26600	56.74150	44.82380	104.69000	-40.40510	-24.60580	-86.02700	-20.64630	-98.43740	90.80890
-992.00500	-81.90260	-158.01300	-4.65311	91.29610	125.57300	84.54800	-64.61750	-112.18800	-23.25530	56.74830	44.83550	104.69300	-40.40730	-24.61590	-86.01770	-20.63550	-98.43080	90.83200
-991.90500	-81.89330	-158.00100	-4.64446	91.29960	125.58000	84.54810	-64.61170	-112.18400	-23.24460	56.75510	44.84730	104.69500	-40.40940	-24.62600	-86.00840	-20.62460	-98.42410	90.85520
-991.80500	-81.88390	-157.98800	-4.63582	91.30310	125.58700	84.54810	-64.60590	-112.17900	-23.23380	56.76180	44.85900	104.69800	-40.41150	-24.63600	-85.99910	-20.61370	-98.41750	90.87830
-991.70500	-81.87460	-157.97500	-4.62717	91.30650	125.59400	84.54820	-64.60010	-112.17500	-23.22310	56.76860	44.87070	104.70000	-40.41360	-24.64610	-85.98980	-20.60280	-98.41090	90.90150
-991.60500	-81.86520	-157.96200	-4.61852	91.31000	125.60100	84.54830	-64.59430	-112.17000	-23.21240	56.77530	44.88250	104.70200	-40.41570	-24.65610	-85.98050	-20.59200	-98.40420	90.92470
-991.50500	-81.85590	-157.94900	-4.60988	91.31350	125.60700	84.54830	-64.58850	-112.16500	-23.20170	56.78210	44.89420	104.70500	-40.41780	-24.66620	-85.97120	-20.58110	-98.39760	90.94780
-991.40500	-81.84660	-157.93600	-4.60123	91.31690	125.61400	84.54840	-64.58270	-112.16100	-23.19100	56.78890	44.90600	104.70700	-40.41990	-24.67630	-85.96190	-20.57020	-98.39090	90.97100
-991.30500	-81.83720	-157.92300	-4.59258	91.32040	125.62100	84.54840	-64.57690	-112.15600	-23.18030	56.79560	44.91770	104.71000	-40.42200	-24.68630	-85.95260	-20.55930	-98.38430	90.99410
-991.20500	-81.82790	-157.91100	-4.58394	91.32390	125.62800	84.54850	-64.57110	-112.15200	-23.16960	56.80240	44.92950	104.71200	-40.42410	-24.69640	-85.94330	-20.54840	-98.37760	91.01730
-991.10500	-81.81850	-157.89800	-4.57529	91.32740	125.63500	84.54850	-64.56520	-112.14700	-23.15890	56.80920	44.94120	104.71500	-40.42620	-24.70650	-85.93400	-20.53750	-98.37100	91.04040
-991.00500	-81.80920	-157.88500	-4.56664	91.33080	125.64100	84.54860	-64.55940	-112.14200	-23.14820	56.81590	44.95300	104.71700	-40.42830	-24.71650	-85.92470	-20.52660	-98.36430	91.06360
-990.90500	-81.79980	-157.87200	-4.55800	91.33430	125.64800	84.54860	-64.55360	-112.13800	-23.13750	56.82270	44.96470	104.71900	-40.43040	-24.72660	-85.91540	-20.51570	-98.35770	91.08680
-990.80500	-81.79050	-157.85900	-4.54935	91.33780	125.65500	84.54860	-64.54780	-112.13300	-23.12680	56.82950	44.97650	104.72200	-40.43250	-24.73660	-85.90610	-20.50480	-98.35100	91.10990
-990.70500	-81.78120	-157.84600	-4.54070	91.34130	125.66200	84.54870	-64.54200	-112.12900	-23.11600	56.83620	44.98820	104.72400	-40.43460	-24.74670	-85.89680	-20.49390	-98.34430	91.13310
-990.60500	-81.77180	-157.83400	-4.53206	91.34470	125.66900	84.54870	-64.53620	-112.12400	-23.10530	56.84300	45.00000	104.72700	-40.43670	-24.75680	-85.88740	-20.48300	-98.33760	91.15620
-990.50500	-81.76250	-157.82100	-4.52341	91.34820	125.67500	84.54880	-64.53040	-112.11900	-23.09460	56.84980	45.01180	104.72900	-40.43880	-24.76680	-85.87810	-20.47210	-98.33100	91.17940
-990.40500	-81.75310	-157.80800	-4.51477	91.35170	125.68200	84.54880	-64.52460	-112.11500	-23.08390	56.85650	45.02350	104.73200	-40.44090	-24.77690	-85.86880	-20.46120	-98.32430	91.20260
-990.30500	-81.74380	-157.79500	-4.50612	91.35520	125.68900	84.54890	-64.51870	-112.11000	-23.07320	56.86330	45.03530	104.73400	-40.44300	-24.78690	-85.85940	-20.45030	-98.31760	91.22570
-990.20500	-81.73440	-157.78200	-4.49747	91.35870	125.69600	84.54890	-64.51290	-112.10600	-23.06250	56.87010	45.04700	104.73600	-40.44510	-24.79700	-85.85010	-20.43940	-98.31090	91.24890
-990.10500	-81.72510	-157.76900	-4.48883	91.36210	125.70300	84.54900	-64.50710	-112.10100	-23.05180	56.87680	45.05880	104.73900	-40.44720	-24.80700	-85.84080	-20.42840	-98.30420	91.27210
-990.00500	-81.71570	-157.75700	-4.48018	91.36560	125.70900	84.54900	-64.50130	-112.09600	-23.04110	56.88360	45.07060	104.74100	-40.44920	-24.81710	-85.83150	-20.41750	-98.29750	91.29530
-989.90500	-81.70640	-157.74400	-4.47153	91.36910	125.71600	84.54900	-64.49550	-112.09200	-23.03040	56.89040	45.08240	104.74400	-40.45130	-24.82710	-85.82210	-20.40660	-98.29080	91.31840
-989.80500	-81.69710	-157.73100	-4.46289	91.37260	125.72300	84.54910	-64.48960	-112.08700	-23.01960	56.89720	45.09410	104.74600	-40.45340	-24.83720	-85.81280	-20.39570	-98.28410	91.34160
-989.70500	-81.68770	-157.71800	-4.45424	91.37600	125.73000	84.54910	-64.48380	-112.08300	-23.00890	56.90390	45.10590	104.74800	-40.45550	-24.84720	-85.80340	-20.38480	-98.27740	91.36480
-989.60500	-81.67840	-157.70500	-4.44559	91.37950	125.73700	84.54920	-64.47800	-112.07800	-22.99820	56.91070	45.11770	104.75100	-40.45760	-24.85730	-85.79410	-20.37380	-98.27070	91.38790
-989.50500	-81.66900	-157.69200	-4.43695	91.38300	125.74300	84.54920	-64.47220	-112.07300	-22.98750	56.91750	45.12940	104.75300	-40.45970	-24.86730	-85.78470	-20.36290	-98.26400	91.41110
-989.40500	-81.65970	-157.67900	-4.42830	91.38650	125.75000	84.54930	-64.46640	-112.06900	-22.97680	56.92430	45.14120	104.75600	-40.46180	-24.87740	-85.77540	-20.35200	-98.25730	91.43430
-989.30500	-81.65030	-157.66700	-4.41965	91.39000	125.75700	84.54930	-64.46050	-112.06400	-22.96610	56.93100	45.15300	104.75800	-40.46380	-24.88740	-85.76600	-20.34100	-98.25050	91.45750
-989.20600	-81.64100	-157.65400	-4.41101	91.39340	125.76400	84.54940	-64.45470	-112.05900	-22.95540	56.93780	45.16480	104.76100	-40.46590	-24.89750	-85.75670	-20.33010	-98.24380	91.48060
-989.10600	-81.63160	-157.64100	-4.40236	91.39690	125.77100	84.54940	-64.44890	-112.05500	-22.94460	56.94460	45.17660	104.76300	-40.46800	-24.90750	-85.74730	-20.31920	-98.23710	91.50380
-989.00600	-81.62230	-157.62800	-4.39371	91.40040	125.77800	84.54940	-64.44310	-112.05000	-22.93390	56.95140	45.18840	104.76500	-40.47010	-24.91760	-85.73800	-20.30820	-98.23030	91.52700
-988.90600	-81.61300	-157.61500	-4.38507	91.40390	125.78400	84.54950	-64.43730	-112.04600	-22.92320	56.95810	45.20010	104.76800	-40.47210	-24.92760	-85.72860	-20.29730	-98.22360	91.55020
-988.80600	-81.60360	-157.60200	-4.37642	91.40740	125.79100	84.54950	-64.43140	-112.04100	-22.91250	56.96490	45.21190	104.77000	-40.47420	-24.93770	-85.71920	-20.28630	-98.21690	91.57330
-988.70600	-81.59430	-157.58900	-4.36777	91.41090	125.79800	84.54950	-64.42560	-112.03600	-22.90180	56.97170	45.22370	104.77300	-40.47630	-24.94770	-85.70990	-20.27540	-98.21010	91.59650
-988.60600	-81.58490	-157.57600	-4.35913	91.41430	125.80500	84.54960	-64.41980	-112.03200	-22.89110	56.97850	45.23550	104.77500	-40.47840	-24.95780	-85.70050	-20.26440	-98.20340	91.61970
-988.50600	-81.57560	-157.56400	-4.35048	91.41780	125.81200	84.54960	-64.41390	-112.02700	-22.88040	56.98530	45.24730	104.77700	-40.48040	-24.96780	-85.69110	-20.25350	-98.19660	91.64290
-988.40600	-81.56620	-157.55100	-4.34183	91.42130	125.81800	84.54970	-64.40810	-112.02200	-22.86960	56.99200	45.25910	104.78000	-40.48250	-24.97780	-85.68170	-20.24250	-98.18990	91.66610
-988.30600	-81.55690	-157.53800	-4.33318	91.42480	125.82500	84.54970	-64.40230	-112.01800	-22.85890	56.99880	45.27090	104.78200	-40.48460	-24.98790	-85.67240	-20.23160	-98.18310	91.68930
-988.20600	-81.54760	-157.52500	-4.32454	91.42830	125.83200	84.54970	-64.39650	-112.01300	-22.84820	57.00560	45.28270	104.78500	-40.48660	-24.99790	-85.66300	-20.22060	-98.17630	91.71240
-988.10600	-81.53820	-157.51200	-4.31589	91.43180	125.83900	84.54980	-64.39060	-112.00900	-22.83750	57.01240	45.29450	104.78700	-40.48870	-25.00800	-85.65360	-20.20970	-98.16960	91.73560
-988.00600	-81.52890	-157.49900	-4.30724	91.43520	125.84600	84.54980	-64.38480	-112.00400	-22.82680	57.01920	45.30630	104.78900	-40.49080	-25.01800	-85.64420	-20.19870	-98.16280	91.75880
-987.90600	-81.51950	-157.48600	-4.29859	91.43870	125.85300	84.54980	-64.37900	-111.99900	-22.81610	57.02600	45.31810	104.79200	-40.49280	-25.02800	-85.63480	-20.18770	-98.15600	91.78200
-987.80600	-81.51020	-157.47300	-4.28995	91.44220	125.85900	84.54990	-64.37310	-111.99500	-22.80530	57.03280	45.32990	104.79400	-40.49490	-25.03810	-85.62550	-20.17680	-98.14920	91.80520
-987.70600	-81.50080	-157.46100	-4.28130	91.44570	125.86600	84.54990	-64.36730	-111.99000	-22.79460	57.03950	45.34170	104.79700	-40.49700	-25.04810	-85.61610	-20.16580	-98.14250	91.82840
-987.60600	-81.49150	-157.44800	-4.27265	91.44920	125.87300	84.55000	-64.36150	-111.98500	-22.78390	57.04630	45.35350	104.79900	-40.49900	-25.05820	-85.60670	-20.15480	-98.13570	91.85160
-987.50600	-81.48210	-157.43500	-4.26400	91.45270	125.88000	84.55000	-64.35560	-111.98100	-22.77320	57.05310	45.36530	104.80200	-40.50110	-25.06820	-85.59730	-20.14390	-98.12890	91.87480
-987.40600	-81.47270	-157.42200	-4.25536	91.45620	125.88700	84.55000	-64.34980	-111.97600	-22.76250	57.05990	45.37720	104.80400	-40.50320	-25.07820	-85.58790	-20.13290	-98.12210	91.89790
-987.30600	-81.46340	-157.40900	-4.24671	91.45970	125.89400	84.55010	-64.34400	-111.97100	-22.75180	57.06670	45.38900	104.80600	-40.50520	-25.08830	-85.57850	-20.12190	-98.11530	91.92110
